Actor,Message Eval Catagory,Current Time,Transit Time,Attack Status
DTM,Ex,1648511231.083754,0.3,No Attack
DER,Ex,1648511831.083756,0.27,No Attack
DCM,Ex,1648512431.083758,0.4,No Attack
DERAS,Ex,1648513031.083761,0.36,No Attack
DTM,Ex,1648513631.083763,0.42,No Attack
DER,Ex,1648514231.083765,0.16,No Attack
DCM,Ex,1648514831.083767,0.4,No Attack
DERAS,Ex,1648515431.083770,0.29,No Attack
DTM,Ex,1648516031.083772,0.21,No Attack
DER,Ex,1648516631.083774,0.43,No Attack
DCM,Ex,1648517231.083776,0.41,No Attack
DERAS,Ex,1648517831.083778,0.3,No Attack
DTM,Ex,1648518431.083781,0.22,No Attack
DER,Ex,1648519031.083783,0.41,No Attack
DCM,Ex,1648519631.083785,0.4,No Attack
DERAS,Ex,1648520231.083787,0.38,No Attack
DTM,Ex,1648520831.083790,0.21,No Attack
DER,Ex,1648521431.083792,0.39,No Attack
DCM,Ex,1648522031.083794,0.27,No Attack
DERAS,Ex,1648522631.083796,0.17,No Attack
DTM,Ex,1648523231.083799,0.4,No Attack
DER,Ex,1648523831.083801,0.36,No Attack
DCM,Ex,1648524431.083813,0.31,No Attack
DERAS,Ex,1648525031.083816,0.15,No Attack
DTM,Ex,1648525631.083818,0.33,No Attack
DER,Ex,1648526231.083820,0.34,No Attack
DCM,Ex,1648526831.083823,0.22,No Attack
DERAS,Ex,1648527431.083825,0.34,No Attack
DTM,Ex,1648528031.083827,0.37,No Attack
DER,Ex,1648528631.083829,0.36,No Attack
DCM,Ex,1648529231.083831,0.17,No Attack
DERAS,Ex,1648529831.083834,0.24,No Attack
DTM,Ex,1648530431.083836,0.39,No Attack
DER,Ex,1648531031.083838,0.43,No Attack
DCM,Ex,1648531631.083840,0.32,No Attack
DERAS,Ex,1648532231.083843,0.31,No Attack
DTM,Ex,1648532831.083845,0.34,No Attack
DER,Ex,1648533431.083847,0.42,No Attack
DCM,Ex,1648534031.083849,0.26,No Attack
DERAS,Ex,1648534631.083851,0.34,No Attack
DTM,Ex,1648535231.083854,0.32,No Attack
DER,Ex,1648535831.083856,0.39,No Attack
DCM,Ex,1648536431.083858,0.28,No Attack
DERAS,Ex,1648537031.083861,0.15,No Attack
DTM,Ex,1648537631.083863,0.21,No Attack
DER,Ex,1648538231.083865,0.37,No Attack
DCM,Ex,1648538831.083867,0.34,No Attack
DERAS,Ex,1648539431.083869,0.41,No Attack
DTM,Ex,1648540031.083871,0.21,No Attack
DER,Ex,1648540631.083873,0.26,No Attack
DCM,Ex,1648541231.083875,0.29,No Attack
DERAS,Ex,1648541831.083877,0.3,No Attack
DTM,Ex,1648542431.083879,0.25,No Attack
DER,Ex,1648543031.083881,0.44,No Attack
DCM,Ex,1648543631.083883,0.19,No Attack
DERAS,Ex,1648544231.083885,0.25,No Attack
DTM,Ex,1648544831.083887,0.19,No Attack
DER,Ex,1648545431.083889,0.31,No Attack
DCM,Ex,1648546031.083891,0.26,No Attack
DERAS,Ex,1648546631.083893,0.39,No Attack
DTM,Ex,1648547231.083895,0.32,No Attack
DER,Ex,1648547831.083897,0.2,No Attack
DCM,Ex,1648548431.083949,0.42,No Attack
DERAS,Ex,1648549031.083953,0.33,No Attack
DTM,Ex,1648549631.083955,0.3,No Attack
DER,Ex,1648550231.083957,0.32,No Attack
DCM,Ex,1648550831.083959,0.17,No Attack
DERAS,Ex,1648551431.083961,0.43,No Attack
DTM,Ex,1648552031.083963,0.21,No Attack
DER,Ex,1648552631.083965,0.3,No Attack
DCM,Ex,1648553231.083967,0.38,No Attack
DERAS,Ex,1648553831.083969,0.16,No Attack
DTM,Ex,1648554431.083971,0.17,No Attack
DER,Ex,1648555031.083973,0.25,No Attack
DCM,Ex,1648555631.083975,0.2,No Attack
DERAS,Ex,1648556231.083977,0.33,No Attack
DTM,Ex,1648556831.083979,0.39,No Attack
DER,Ex,1648557431.083981,0.37,No Attack
DCM,Ex,1648558031.083983,0.4,No Attack
DERAS,Ex,1648558631.083985,0.44,No Attack
DTM,Ex,1648559231.083988,0.41,No Attack
DER,Ex,1648559831.083990,0.25,No Attack
DCM,Ex,1648560431.083992,0.28,No Attack
DERAS,Ex,1648561031.083994,0.29,No Attack
DTM,Ex,1648561631.083996,0.21,No Attack
DER,Ex,1648562231.083998,0.16,No Attack
DCM,Ex,1648562831.084000,0.19,No Attack
DERAS,Ex,1648563431.084002,0.36,No Attack
DTM,Ex,1648564031.084004,0.21,No Attack
DER,Ex,1648564631.084006,0.27,No Attack
DCM,Ex,1648565231.084008,0.31,No Attack
DERAS,Ex,1648565831.084010,0.4,No Attack
DTM,Ex,1648566431.084012,0.15,No Attack
DER,Ex,1648567031.084014,0.36,No Attack
DCM,Ex,1648567631.084016,0.25,No Attack
DERAS,Ex,1648568231.084018,0.16,No Attack
DTM,Ex,1648568831.084020,0.21,No Attack
DER,Ex,1648569431.084022,0.44,No Attack
DCM,Ex,1648570031.084024,0.38,No Attack
DERAS,Ex,1648570631.084026,0.16,No Attack
DTM,Ex,1648571231.084028,0.35,No Attack
DER,Ex,1648571831.084030,0.17,No Attack
DCM,Ex,1648572431.084032,0.4,No Attack
DERAS,Ex,1648573031.084034,0.22,No Attack
DTM,Ex,1648573631.084036,0.45,No Attack
DER,Ex,1648574231.084038,0.45,No Attack
DCM,Ex,1648574831.084040,0.32,No Attack
DERAS,Ex,1648575431.084042,0.38,No Attack
DTM,Ex,1648576031.084044,0.43,No Attack
DER,Ex,1648576631.084046,0.26,No Attack
DCM,Ex,1648577231.084048,0.41,No Attack
DERAS,Ex,1648577831.084050,0.21,No Attack
DTM,Ex,1648578431.084052,0.32,No Attack
DER,Ex,1648579031.084054,0.45,No Attack
DCM,Ex,1648579631.084056,0.35,No Attack
DERAS,Ex,1648580231.084058,0.4,No Attack
DTM,Ex,1648580831.084060,0.41,No Attack
DER,Ex,1648581431.084062,0.37,No Attack
DCM,Ex,1648582031.084064,0.44,No Attack
DERAS,Ex,1648582631.084066,0.19,No Attack
DTM,Ex,1648583231.084068,0.22,No Attack
DER,Ex,1648583831.084070,0.36,No Attack
DCM,Ex,1648584431.084072,0.15,No Attack
DERAS,Ex,1648585031.084074,0.21,No Attack
DTM,Ex,1648585631.084076,0.39,No Attack
DER,Ex,1648586231.084078,0.36,No Attack
DCM,Ex,1648586831.084080,0.44,No Attack
DERAS,Ex,1648587431.084082,0.36,No Attack
DTM,Ex,1648588031.084084,0.15,No Attack
DER,Ex,1648588631.084086,0.18,No Attack
DCM,Ex,1648589231.084088,0.3,No Attack
DERAS,Ex,1648589831.084090,0.27,No Attack
DTM,Ex,1648590431.084092,0.31,No Attack
DER,Ex,1648591031.084094,0.35,No Attack
DCM,Ex,1648591631.084096,0.17,No Attack
DERAS,Ex,1648592231.084098,0.39,No Attack
DTM,Ex,1648592831.084100,0.44,No Attack
DER,Ex,1648593431.084102,0.36,No Attack
DCM,Ex,1648594031.084104,0.24,No Attack
DERAS,Ex,1648594631.084106,0.4,No Attack
DTM,Ex,1648595231.084108,0.37,No Attack
DER,Ex,1648595831.084110,0.34,No Attack
DCM,Ex,1648596431.084112,0.32,No Attack
DERAS,Ex,1648597031.084114,0.39,No Attack
DTM,Ex,1648597631.084116,0.2,No Attack
DER,Ex,1648598231.084118,0.29,No Attack
DCM,Ex,1648598831.084120,0.28,No Attack
DERAS,Ex,1648599431.084122,0.36,No Attack
DTM,Ex,1648600031.084124,0.31,No Attack
DER,Ex,1648600631.084126,0.39,No Attack
DCM,Ex,1648601231.084128,0.19,No Attack
DERAS,Ex,1648601831.084130,0.39,No Attack
DTM,Ex,1648602431.084132,0.42,No Attack
DER,Ex,1648603031.084134,0.33,No Attack
DCM,Ex,1648603631.084136,0.39,No Attack
DERAS,Ex,1648604231.084138,0.18,No Attack
DTM,Ex,1648604831.084141,0.31,No Attack
DER,Ex,1648605431.084142,0.3,No Attack
DCM,Ex,1648606031.084144,0.33,No Attack
DERAS,Ex,1648606631.084146,0.28,No Attack
DTM,Ex,1648607231.084148,0.43,No Attack
DER,Ex,1648607831.084150,0.27,No Attack
DCM,Ex,1648608431.084152,0.39,No Attack
DERAS,Ex,1648609031.084154,0.16,No Attack
DTM,Ex,1648609631.084156,0.45,No Attack
DER,Ex,1648610231.084158,0.33,No Attack
DCM,Ex,1648610831.084160,0.43,No Attack
DERAS,Ex,1648611431.084162,0.44,No Attack
DTM,Ex,1648612031.084164,0.18,No Attack
DER,Ex,1648612631.084166,0.19,No Attack
DCM,Ex,1648613231.084168,0.21,No Attack
DERAS,Ex,1648613831.084170,0.36,No Attack
DTM,Ex,1648614431.084172,0.43,No Attack
DER,Ex,1648615031.084174,0.24,No Attack
DCM,Ex,1648615631.084176,0.17,No Attack
DERAS,Ex,1648616231.084178,0.2,No Attack
DTM,Ex,1648616831.084180,0.32,No Attack
DER,Ex,1648617431.084182,0.16,No Attack
DCM,Ex,1648618031.084184,0.31,No Attack
DERAS,Ex,1648618631.084186,0.17,No Attack
DTM,Ex,1648619231.084188,0.17,No Attack
DER,Ex,1648619831.084190,0.33,No Attack
DCM,Ex,1648620431.084192,0.37,No Attack
DERAS,Ex,1648621031.084194,0.18,No Attack
DTM,Ex,1648621631.084196,0.36,No Attack
DER,Ex,1648622231.084198,0.37,No Attack
DCM,Ex,1648622831.084200,0.36,No Attack
DERAS,Ex,1648623431.084202,0.35,No Attack
DTM,Ex,1648624031.084204,0.4,No Attack
DER,Ex,1648624631.084206,0.2,No Attack
DCM,Ex,1648625231.084208,0.33,No Attack
DERAS,Ex,1648625831.084210,0.22,No Attack
DTM,Ex,1648626431.084212,0.23,No Attack
DER,Ex,1648627031.084214,0.37,No Attack
DCM,Ex,1648627631.084216,0.3,No Attack
DERAS,Ex,1648628231.084218,0.34,No Attack
DTM,Ex,1648628831.084220,0.31,No Attack
DER,Ex,1648629431.084222,0.29,No Attack
DCM,Ex,1648630031.084224,0.38,No Attack
DERAS,Ex,1648630631.084226,0.2,No Attack
DTM,Ex,1648631231.084228,0.45,No Attack
DER,Ex,1648631831.084230,0.36,No Attack
DCM,Ex,1648632431.084232,0.44,No Attack
DERAS,Ex,1648633031.084234,0.31,No Attack
DTM,Ex,1648633631.084236,0.2,No Attack
DER,Ex,1648634231.084238,0.25,No Attack
DCM,Ex,1648634831.084240,0.3,No Attack
DERAS,Ex,1648635431.084242,0.15,No Attack
DTM,Ex,1648636031.084244,0.22,No Attack
DER,Ex,1648636631.084246,0.45,No Attack
DCM,Ex,1648637231.084248,0.41,No Attack
DERAS,Ex,1648637831.084250,0.38,No Attack
DTM,Ex,1648638431.084252,0.39,No Attack
DER,Ex,1648639031.084254,0.17,No Attack
DCM,Ex,1648639631.084256,0.4,No Attack
DERAS,Ex,1648640231.084258,0.33,No Attack
DTM,Ex,1648640831.084260,0.17,No Attack
DER,Ex,1648641431.084262,0.17,No Attack
DCM,Ex,1648642031.084264,0.3,No Attack
DERAS,Ex,1648642631.084266,0.36,No Attack
DTM,Ex,1648643231.084268,0.17,No Attack
DER,Ex,1648643831.084270,0.26,No Attack
DCM,Ex,1648644431.084272,0.26,No Attack
DERAS,Ex,1648645031.084274,0.43,No Attack
DTM,Ex,1648645631.084276,0.2,No Attack
DER,Ex,1648646231.084278,0.25,No Attack
DCM,Ex,1648646831.084280,0.17,No Attack
DERAS,Ex,1648647431.084282,0.19,No Attack
DTM,Ex,1648648031.084284,0.35,No Attack
DER,Ex,1648648631.084286,0.35,No Attack
DCM,Ex,1648649231.084288,0.16,No Attack
DERAS,Ex,1648649831.084290,0.39,No Attack
DTM,Ex,1648650431.084292,0.25,No Attack
DER,Ex,1648651031.084294,0.42,No Attack
DCM,Ex,1648651631.084296,0.44,No Attack
DERAS,Ex,1648652231.084298,0.38,No Attack
DTM,Ex,1648652831.084300,0.43,No Attack
DER,Ex,1648653431.084302,0.3,No Attack
DCM,Ex,1648654031.084304,0.26,No Attack
DERAS,Ex,1648654631.084306,0.17,No Attack
DTM,Ex,1648655231.084309,0.45,No Attack
DER,Ex,1648655831.084311,0.38,No Attack
DCM,Ex,1648656431.084313,0.44,No Attack
DERAS,Ex,1648657031.084314,0.34,No Attack
DTM,Ex,1648657631.084316,0.44,No Attack
DER,Ex,1648658231.084318,0.39,No Attack
DCM,Ex,1648658831.084320,0.2,No Attack
DERAS,Ex,1648659431.084323,0.28,No Attack
DTM,Ex,1648660031.084325,0.18,No Attack
DER,Ex,1648660631.084327,0.18,No Attack
DCM,Ex,1648661231.084328,0.27,No Attack
DERAS,Ex,1648661831.084331,0.31,No Attack
DTM,Ex,1648662431.084333,0.32,No Attack
DER,Ex,1648663031.084335,0.16,No Attack
DCM,Ex,1648663631.084337,0.22,No Attack
DERAS,Ex,1648664231.084338,0.39,No Attack
DTM,Ex,1648664831.084341,0.26,No Attack
DER,Ex,1648665431.084343,0.17,No Attack
DCM,Ex,1648666031.084345,0.29,No Attack
DERAS,Ex,1648666631.084371,0.16,No Attack
DTM,Ex,1648667231.084374,0.4,No Attack
DER,Ex,1648667831.084376,0.26,No Attack
DCM,Ex,1648668431.084378,0.27,No Attack
DERAS,Ex,1648669031.084380,0.32,No Attack
DTM,Ex,1648669631.084382,0.24,No Attack
DER,Ex,1648670231.084384,0.16,No Attack
DCM,Ex,1648670831.084386,0.44,No Attack
DERAS,Ex,1648671431.084388,0.17,No Attack
DTM,Ex,1648672031.084390,0.27,No Attack
DER,Ex,1648672631.084392,0.3,No Attack
DCM,Ex,1648673231.084394,0.26,No Attack
DERAS,Ex,1648673831.084396,0.41,No Attack
DTM,Ex,1648674431.084399,0.4,No Attack
DER,Ex,1648675031.084401,0.17,No Attack
DCM,Ex,1648675631.084403,0.43,No Attack
DERAS,Ex,1648676231.084405,0.34,No Attack
DTM,Ex,1648676831.084407,0.21,No Attack
DER,Ex,1648677431.084409,0.37,No Attack
DCM,Ex,1648678031.084411,0.34,No Attack
DERAS,Ex,1648678631.084413,0.21,No Attack
DTM,Ex,1648679231.084415,0.25,No Attack
DER,Ex,1648679831.084417,0.2,No Attack
DCM,Ex,1648680431.084419,0.39,No Attack
DERAS,Ex,1648681031.084421,0.18,No Attack
DTM,Ex,1648681631.084423,0.27,No Attack
DER,Ex,1648682231.084425,0.3,No Attack
DCM,Ex,1648682831.084427,0.19,No Attack
DERAS,Ex,1648683431.084429,0.42,No Attack
DTM,Ex,1648684031.084431,0.45,No Attack
DER,Ex,1648684631.084433,0.31,No Attack
DCM,Ex,1648685231.084435,0.43,No Attack
DERAS,Ex,1648685831.084437,0.35,No Attack
DTM,Ex,1648686431.084439,0.32,No Attack
DER,Ex,1648687031.084441,0.38,No Attack
DCM,Ex,1648687631.084443,0.39,No Attack
DERAS,Ex,1648688231.084445,0.2,No Attack
DTM,Ex,1648688831.084447,0.43,No Attack
DER,Ex,1648689431.084449,0.32,No Attack
DCM,Ex,1648690031.084451,0.2,No Attack
DERAS,Ex,1648690631.084453,0.45,No Attack
DTM,Ex,1648691231.084455,0.35,No Attack
DER,Ex,1648691831.084457,0.25,No Attack
DCM,Ex,1648692431.084459,0.45,No Attack
DERAS,Ex,1648693031.084461,0.2,No Attack
DTM,Ex,1648693631.084463,0.17,No Attack
DER,Ex,1648694231.084465,0.41,No Attack
DCM,Ex,1648694831.084467,0.2,No Attack
DERAS,Ex,1648695431.084469,0.24,No Attack
DTM,Ex,1648696031.084471,0.4,No Attack
DER,Ex,1648696631.084473,0.41,No Attack
DCM,Ex,1648697231.084475,0.15,No Attack
DERAS,Ex,1648697831.084477,0.26,No Attack
DTM,Ex,1648698431.084479,0.25,No Attack
DER,Ex,1648699031.084481,0.28,No Attack
DCM,Ex,1648699631.084483,0.42,No Attack
DERAS,Ex,1648700231.084485,0.24,No Attack
DTM,Ex,1648700831.084487,0.29,No Attack
DER,Ex,1648701431.084490,0.4,No Attack
DCM,Ex,1648702031.084492,0.16,No Attack
DERAS,Ex,1648702631.084494,0.17,No Attack
DTM,Ex,1648703231.084496,0.43,No Attack
DER,Ex,1648703831.084498,0.41,No Attack
DCM,Ex,1648704431.084500,0.29,No Attack
DERAS,Ex,1648705031.084502,0.42,No Attack
DTM,Ex,1648705631.084504,0.15,No Attack
DER,Ex,1648706231.084506,0.36,No Attack
DCM,Ex,1648706831.084508,0.17,No Attack
DERAS,Ex,1648707431.084510,0.25,No Attack
DTM,Ex,1648708031.084512,0.24,No Attack
DER,Ex,1648708631.084514,0.32,No Attack
DCM,Ex,1648709231.084516,0.23,No Attack
DERAS,Ex,1648709831.084518,0.32,No Attack
DTM,Ex,1648710431.084520,0.3,No Attack
DER,Ex,1648711031.084522,0.3,No Attack
DCM,Ex,1648711631.084524,0.41,No Attack
DERAS,Ex,1648712231.084526,0.45,No Attack
DTM,Ex,1648712831.084528,0.3,No Attack
DER,Ex,1648713431.084530,0.15,No Attack
DCM,Ex,1648714031.084532,0.18,No Attack
DERAS,Ex,1648714631.084534,0.4,No Attack
DTM,Ex,1648715231.084536,0.44,No Attack
DER,Ex,1648715831.084538,0.19,No Attack
DCM,Ex,1648716431.084540,0.28,No Attack
DERAS,Ex,1648717031.084542,0.19,No Attack
DTM,Ex,1648717631.084544,0.44,No Attack
DER,Ex,1648718231.084546,0.39,No Attack
DCM,Ex,1648718831.084548,0.25,No Attack
DERAS,Ex,1648719431.084550,0.25,No Attack
DTM,Ex,1648720031.084552,0.27,No Attack
DER,Ex,1648720631.084554,0.3,No Attack
DCM,Ex,1648721231.084556,0.28,No Attack
DERAS,Ex,1648721831.084558,0.33,No Attack
DTM,Ex,1648722431.084560,0.4,No Attack
DER,Ex,1648723031.084562,0.26,No Attack
DCM,Ex,1648723631.084564,0.23,No Attack
DERAS,Ex,1648724231.084566,0.37,No Attack
DTM,Ex,1648724831.084568,0.37,No Attack
DER,Ex,1648725431.084570,0.45,No Attack
DCM,Ex,1648726031.084572,0.25,No Attack
DERAS,Ex,1648726631.084574,0.28,No Attack
DTM,Ex,1648727231.084576,0.44,No Attack
DER,Ex,1648727831.084578,0.39,No Attack
DCM,Ex,1648728431.084580,0.37,No Attack
DERAS,Ex,1648729031.084582,0.44,No Attack
DTM,Ex,1648729631.084584,0.21,No Attack
DER,Ex,1648730231.084586,0.38,No Attack
DCM,Ex,1648730831.084588,0.34,No Attack
DERAS,Ex,1648731431.084590,0.31,No Attack
DTM,Ex,1648732031.084592,0.42,No Attack
DER,Ex,1648732631.084594,0.38,No Attack
DCM,Ex,1648733231.084596,0.29,No Attack
DERAS,Ex,1648733831.084598,0.37,No Attack
DTM,Ex,1648734431.084600,0.29,No Attack
DER,Ex,1648735031.084602,0.21,No Attack
DCM,Ex,1648735631.084604,0.24,No Attack
DERAS,Ex,1648736231.084606,0.22,No Attack
DTM,Ex,1648736831.084608,0.36,No Attack
DER,Ex,1648737431.084610,0.29,No Attack
DCM,Ex,1648738031.084612,0.18,No Attack
DERAS,Ex,1648738631.084614,0.22,No Attack
DTM,Ex,1648739231.084616,0.42,No Attack
DER,Ex,1648739831.084618,0.2,No Attack
DCM,Ex,1648740431.084620,0.17,No Attack
DERAS,Ex,1648741031.084622,0.3,No Attack
DTM,Ex,1648741631.084624,0.32,No Attack
DER,Ex,1648742231.084626,0.16,No Attack
DCM,Ex,1648742831.084628,0.41,No Attack
DERAS,Ex,1648743431.084630,0.34,No Attack
DTM,Ex,1648744031.084632,0.3,No Attack
DER,Ex,1648744631.084634,0.19,No Attack
DCM,Ex,1648745231.084636,0.33,No Attack
DERAS,Ex,1648745831.084638,0.18,No Attack
DTM,Ex,1648746431.084640,0.45,No Attack
DER,Ex,1648747031.084642,0.31,No Attack
DCM,Ex,1648747631.084644,0.35,No Attack
DERAS,Ex,1648748231.084646,0.15,No Attack
DTM,Ex,1648748831.084648,0.3,No Attack
DER,Ex,1648749431.084650,0.42,No Attack
DCM,Ex,1648750031.084652,0.16,No Attack
DERAS,Ex,1648750631.084654,0.38,No Attack
DTM,Ex,1648751231.084656,0.37,No Attack
DER,Ex,1648751831.084658,0.16,No Attack
DCM,Ex,1648752431.084660,0.31,No Attack
DERAS,Ex,1648753031.084662,0.22,No Attack
DTM,Ex,1648753631.084664,0.27,No Attack
DER,Ex,1648754231.084666,0.33,No Attack
DCM,Ex,1648754831.084668,0.22,No Attack
DERAS,Ex,1648755431.084670,0.39,No Attack
DTM,Ex,1648756031.084672,0.32,No Attack
DER,Ex,1648756631.084674,0.25,No Attack
DCM,Ex,1648757231.084676,0.22,No Attack
DERAS,Ex,1648757831.084678,0.28,No Attack
DTM,Ex,1648758431.084680,0.45,No Attack
DER,Ex,1648759031.084682,0.28,No Attack
DCM,Ex,1648759631.084684,0.16,No Attack
DERAS,Ex,1648760231.084686,0.19,No Attack
DTM,Ex,1648760831.084688,0.4,No Attack
DER,Ex,1648761431.084690,0.33,No Attack
DCM,Ex,1648762031.084692,0.24,No Attack
DERAS,Ex,1648762631.084694,0.17,No Attack
DTM,Ex,1648763231.084696,0.16,No Attack
DER,Ex,1648763831.084698,0.21,No Attack
