Actor,Message Eval Catagory,Current Time,Transit Time,Attack Status
DCM,Ex,1645655900.207944,0.41,No Attack
DERAS,Ex,1645655900.207946,0.25,No Attack
DTM,Ex,1645655900.207948,0.24,No Attack
DER,Ex,1645655901.207950,0.4,No Attack
DCM,Ex,1645655901.207952,0.45,No Attack
DERAS,Ex,1645655901.207954,0.19,No Attack
DTM,Ex,1645655901.207956,0.2,No Attack
DER,Ex,1645655902.207958,0.43,No Attack
DCM,Ex,1645655902.207960,0.17,No Attack
DERAS,Ex,1645655902.207962,0.42,No Attack
DTM,Ex,1645655902.207965,0.17,No Attack
DER,Ex,1645655903.207967,0.2,No Attack
DCM,Ex,1645655903.207969,0.32,No Attack
DERAS,Ex,1645655903.207970,0.3,No Attack
DTM,Ex,1645655903.207973,0.21,No Attack
DER,Ex,1645655904.207975,0.2,No Attack
DCM,Ex,1645655904.207977,0.45,No Attack
DERAS,Ex,1645655904.207979,0.21,No Attack
DTM,Ex,1645655904.207981,0.41,No Attack
DER,Ex,1645655905.207983,0.3,No Attack
DCM,Ex,1645655905.207985,0.24,No Attack
DERAS,Ex,1645655905.207987,0.23,No Attack
DTM,Ex,1645655905.207989,0.33,No Attack
DER,Ex,1645655906.207991,0.27,No Attack
DCM,Ex,1645655906.207993,0.15,No Attack
DERAS,Ex,1645655906.207995,0.23,No Attack
DTM,Ex,1645655906.207997,0.43,No Attack
DER,Ex,1645655907.207999,0.3,No Attack
DCM,Ex,1645655907.208001,0.36,No Attack
DERAS,Ex,1645655907.208003,0.36,No Attack
DTM,Ex,1645655907.208005,0.42,No Attack
DER,Ex,1645655908.208007,0.25,No Attack
DCM,Ex,1645655908.208010,0.36,No Attack
DERAS,Ex,1645655908.208012,0.22,No Attack
DTM,Ex,1645655908.208014,0.29,No Attack
DER,Ex,1645655909.208016,0.19,No Attack
DCM,Ex,1645655909.208082,0.34,No Attack
DERAS,Ex,1645655909.208086,0.36,No Attack
DTM,Ex,1645655909.208088,0.38,No Attack
DER,Ex,1645655910.208090,0.32,No Attack
DCM,Ex,1645655910.208092,0.26,No Attack
DERAS,Ex,1645655910.208094,0.28,No Attack
DTM,Ex,1645655910.208096,0.43,No Attack
DER,Ex,1645655911.208098,0.18,No Attack
DCM,Ex,1645655911.208100,0.37,No Attack
DERAS,Ex,1645655911.208103,0.26,No Attack
DTM,Ex,1645655911.208105,0.27,No Attack
DER,Ex,1645655912.208107,0.29,No Attack
DCM,Ex,1645655912.208109,0.28,No Attack
DERAS,Ex,1645655912.208111,0.36,No Attack
DTM,Ex,1645655912.208113,0.25,No Attack
DER,Ex,1645655913.208115,0.24,No Attack
DCM,Ex,1645655913.208117,0.43,No Attack
DERAS,Ex,1645655913.208119,0.24,No Attack
DTM,Ex,1645655913.208121,0.23,No Attack
DER,Ex,1645655914.208123,0.43,No Attack
DCM,Ex,1645655914.208125,0.44,No Attack
DERAS,Ex,1645655914.208127,0.41,No Attack
DTM,Ex,1645655914.208129,0.42,No Attack
DER,Ex,1645655915.208131,0.22,No Attack
DCM,Ex,1645655915.208133,0.22,No Attack
DERAS,Ex,1645655915.208135,0.33,No Attack
DTM,Ex,1645655915.208137,0.44,No Attack
DER,Ex,1645655916.208140,0.37,No Attack
DCM,Ex,1645655916.208142,0.2,No Attack
DERAS,Ex,1645655916.208144,0.34,No Attack
DTM,Ex,1645655916.208146,0.36,No Attack
DER,Ex,1645655917.208148,0.35,No Attack
DCM,Ex,1645655917.208150,0.18,No Attack
DERAS,Ex,1645655917.208152,0.17,No Attack
DTM,Ex,1645655917.208154,0.36,No Attack
DER,Ex,1645655918.208156,0.28,No Attack
DCM,Ex,1645655918.208158,0.29,No Attack
DERAS,Ex,1645655918.208160,0.41,No Attack
DTM,Ex,1645655918.208162,0.15,No Attack
DER,Ex,1645655919.208164,0.42,No Attack
DCM,Ex,1645655919.208166,0.42,No Attack
DERAS,Ex,1645655919.208168,0.44,No Attack
DTM,Ex,1645655919.208170,0.28,No Attack
DER,Ex,1645655920.208172,0.25,No Attack
DCM,Ex,1645655920.208174,0.16,No Attack
DERAS,Ex,1645655920.208176,0.44,No Attack
DTM,Ex,1645655920.208178,0.36,No Attack
DER,Ex,1645655921.208180,0.2,No Attack
DCM,Ex,1645655921.208182,0.21,No Attack
DERAS,Ex,1645655921.208184,0.27,No Attack
DTM,Ex,1645655921.208186,0.26,No Attack
DER,Ex,1645655922.208188,0.42,No Attack
DCM,Ex,1645655922.208190,0.4,No Attack
DERAS,Ex,1645655922.208192,0.21,No Attack
DTM,Ex,1645655922.208194,0.19,No Attack
DER,Ex,1645655923.208196,0.31,No Attack
DCM,Ex,1645655923.208198,0.39,No Attack
DERAS,Ex,1645655923.208200,0.24,No Attack
DTM,Ex,1645655923.208203,0.42,No Attack
DER,Ex,1645655924.208205,0.17,No Attack
DCM,Ex,1645655924.208207,0.43,No Attack
DERAS,Ex,1645655924.208209,0.17,No Attack
DTM,Ex,1645655924.208211,0.3,No Attack
DER,Ex,1645655925.208213,0.45,No Attack
DCM,Ex,1645655925.208215,0.43,No Attack
DERAS,Ex,1645655925.208217,0.2,No Attack
DTM,Ex,1645655925.208219,0.42,No Attack
DER,Ex,1645655926.208221,0.4,No Attack
DCM,Ex,1645655926.208223,0.28,No Attack
DERAS,Ex,1645655926.208225,0.37,No Attack
DTM,Ex,1645655926.208227,0.2,No Attack
DER,Ex,1645655927.208229,0.2,No Attack
DCM,Ex,1645655927.208231,0.31,No Attack
DERAS,Ex,1645655927.208233,0.4,No Attack
DTM,Ex,1645655927.208236,0.17,No Attack
DER,Ex,1645655928.208238,0.28,No Attack
DCM,Ex,1645655928.208240,0.23,No Attack
DERAS,Ex,1645655928.208242,0.38,No Attack
DTM,Ex,1645655928.208244,0.44,No Attack
DER,Ex,1645655929.208246,0.28,No Attack
DCM,Ex,1645655929.208248,0.41,No Attack
DERAS,Ex,1645655929.208250,0.18,No Attack
DTM,Ex,1645655929.208252,0.31,No Attack
DER,Ex,1645655930.208254,0.28,No Attack
DCM,Ex,1645655930.208256,0.4,No Attack
DERAS,Ex,1645655930.208258,0.15,No Attack
DTM,Ex,1645655930.208260,0.43,No Attack
DER,Ex,1645655931.208263,0.27,No Attack
DCM,Ex,1645655931.208265,0.31,No Attack
DERAS,Ex,1645655931.208267,0.17,No Attack
DTM,Ex,1645655931.208269,0.17,No Attack
DER,Ex,1645655932.208271,0.36,No Attack
DCM,Ex,1645655932.208273,0.2,No Attack
DERAS,Ex,1645655932.208275,0.4,No Attack
DTM,Ex,1645655932.208277,0.44,No Attack
DER,Ex,1645655933.208279,0.3,No Attack
DCM,Ex,1645655933.208281,0.39,No Attack
DERAS,Ex,1645655933.208283,0.17,No Attack
DTM,Ex,1645655933.208285,0.36,No Attack
DER,Ex,1645655934.208287,0.38,No Attack
DCM,Ex,1645655934.208289,0.23,No Attack
DERAS,Ex,1645655934.208291,0.39,No Attack
DTM,Ex,1645655934.208293,0.41,No Attack
DER,Ex,1645655935.208295,0.27,No Attack
DCM,Ex,1645655935.208297,0.28,No Attack
DERAS,Ex,1645655935.208299,0.23,No Attack
DTM,Ex,1645655935.208301,0.21,No Attack
DER,Ex,1645655936.208303,0.4,No Attack
DCM,Ex,1645655936.208305,0.19,No Attack
DERAS,Ex,1645655936.208308,0.16,No Attack
DTM,Ex,1645655936.208310,0.31,No Attack
DER,Ex,1645655937.208312,0.22,No Attack
DCM,Ex,1645655937.208314,0.29,No Attack
DERAS,Ex,1645655937.208316,0.32,No Attack
DTM,Ex,1645655937.208318,0.24,No Attack
DER,Ex,1645655938.208320,0.2,No Attack
DCM,Ex,1645655938.208322,0.35,No Attack
DERAS,Ex,1645655938.208324,0.22,No Attack
DTM,Ex,1645655938.208326,0.17,No Attack
DER,Ex,1645655939.208328,0.2,No Attack
DCM,Ex,1645655939.208330,0.45,No Attack
DERAS,Ex,1645655939.208332,0.29,No Attack
DTM,Ex,1645655939.208334,0.38,No Attack
DER,Ex,1645655940.208336,0.18,No Attack
DCM,Ex,1645655940.208338,0.23,No Attack
DERAS,Ex,1645655940.208340,0.24,No Attack
DTM,Ex,1645655940.208342,0.16,No Attack
DER,Ex,1645655941.208345,0.43,No Attack
DCM,Ex,1645655941.208346,0.36,No Attack
DERAS,Ex,1645655941.208349,0.25,No Attack
DTM,Ex,1645655941.208351,0.3,No Attack
DER,Ex,1645655942.208353,0.37,No Attack
DCM,Ex,1645655942.208355,0.33,No Attack
DERAS,Ex,1645655942.208357,0.32,No Attack
DTM,Ex,1645655942.208359,0.37,No Attack
DER,Ex,1645655943.208361,0.44,No Attack
DCM,Ex,1645655943.208363,0.2,No Attack
DERAS,Ex,1645655943.208365,0.18,No Attack
DTM,Ex,1645655943.208367,0.24,No Attack
DER,Ex,1645655944.208369,0.44,No Attack
DCM,Ex,1645655944.208371,0.24,No Attack
DERAS,Ex,1645655944.208373,0.24,No Attack
DTM,Ex,1645655944.208375,0.25,No Attack
DER,Ex,1645655945.208377,0.41,No Attack
DCM,Ex,1645655945.208379,0.34,No Attack
DERAS,Ex,1645655945.208381,0.25,No Attack
DTM,Ex,1645655945.208383,0.28,No Attack
DER,Ex,1645655946.208385,0.35,No Attack
DCM,Ex,1645655946.208387,0.26,No Attack
DERAS,Ex,1645655946.208389,0.3,No Attack
DTM,Ex,1645655946.208391,0.19,No Attack
DER,Ex,1645655947.208393,0.33,No Attack
DCM,Ex,1645655947.208395,0.26,No Attack
DERAS,Ex,1645655947.208397,0.33,No Attack
DTM,Ex,1645655947.208399,0.29,No Attack
DER,Ex,1645655948.208402,0.42,No Attack
DCM,Ex,1645655948.208404,0.26,No Attack
DERAS,Ex,1645655948.208406,0.17,No Attack
DTM,Ex,1645655948.208408,0.24,No Attack
DER,Ex,1645655949.208410,0.15,No Attack
DCM,Ex,1645655949.208412,0.42,No Attack
DERAS,Ex,1645655949.208414,0.19,No Attack
DTM,Ex,1645655949.208416,0.32,No Attack
DER,Ex,1645655950.208418,0.38,No Attack
DCM,Ex,1645655950.208420,0.32,No Attack
DERAS,Ex,1645655950.208422,0.42,No Attack
DTM,Ex,1645655950.208424,0.28,No Attack
DER,Ex,1645655951.208426,0.29,No Attack
DCM,Ex,1645655951.208428,0.36,No Attack
DERAS,Ex,1645655951.208430,0.23,No Attack
DTM,Ex,1645655951.208432,0.25,No Attack
DER,Ex,1645655952.208434,0.44,No Attack
DCM,Ex,1645655952.208436,0.23,No Attack
DERAS,Ex,1645655952.208439,0.41,No Attack
DTM,Ex,1645655952.208441,0.44,No Attack
DER,Ex,1645655953.208443,0.44,No Attack
DCM,Ex,1645655953.208445,0.31,No Attack
DERAS,Ex,1645655953.208447,0.15,No Attack
DTM,Ex,1645655953.208449,0.37,No Attack
DER,Ex,1645655954.208451,0.42,No Attack
DCM,Ex,1645655954.208453,0.26,No Attack
DERAS,Ex,1645655954.208455,0.25,No Attack
DTM,Ex,1645655954.208457,0.4,No Attack
DER,Ex,1645655955.208459,0.39,No Attack
DCM,Ex,1645655955.208461,0.39,No Attack
DERAS,Ex,1645655955.208463,0.37,No Attack
DTM,Ex,1645655955.208465,0.15,No Attack
DER,Ex,1645655956.208467,0.44,No Attack
DCM,Ex,1645655956.208469,0.19,No Attack
DERAS,Ex,1645655956.208471,0.36,No Attack
DTM,Ex,1645655956.208473,0.22,No Attack
DER,Ex,1645655957.208475,0.42,No Attack
DCM,Ex,1645655957.208477,0.22,No Attack
DERAS,Ex,1645655957.208480,0.17,No Attack
DTM,Ex,1645655957.208482,0.3,No Attack
DER,Ex,1645655958.208484,0.15,No Attack
DCM,Ex,1645655958.208486,0.38,No Attack
DERAS,Ex,1645655958.208534,0.43,No Attack
DTM,Ex,1645655958.208538,0.2,No Attack
DER,Ex,1645655959.208540,0.42,No Attack
DCM,Ex,1645655959.208542,0.28,No Attack
DERAS,Ex,1645655959.208544,0.32,No Attack
DTM,Ex,1645655959.208546,0.41,No Attack
DER,Ex,1645655960.208548,0.19,No Attack
DCM,Ex,1645655960.208550,0.39,No Attack
DERAS,Ex,1645655960.208552,0.39,No Attack
DTM,Ex,1645655960.208554,0.34,No Attack
