Actor,Message Eval Catagory,Current Time,Transit Time,Attack Status
DER,Ex,1646188141.627445,0.31,No Attack
DCM,Ex,1646188141.627447,0.23,No Attack
DERAS,Ex,1646188141.627449,0.41,No Attack
DTM,Ex,1646188141.627451,0.31,No Attack
DER,Ex,1646188441.627453,0.18,No Attack
DCM,Ex,1646188441.627455,0.27,No Attack
DERAS,Ex,1646188441.627457,0.17,No Attack
DTM,Ex,1646188441.627459,0.15,No Attack
DER,Ex,1646188741.627461,0.21,No Attack
DCM,Ex,1646188741.627463,0.44,No Attack
DERAS,Ex,1646188741.627465,0.24,No Attack
DTM,Ex,1646188741.627467,0.32,No Attack
DER,Ex,1646189041.627469,0.42,No Attack
DCM,Ex,1646189041.627471,0.39,No Attack
DERAS,Ex,1646189041.627472,0.21,No Attack
DTM,Ex,1646189041.627474,0.15,No Attack
DER,Ex,1646189341.627476,0.29,No Attack
DCM,Ex,1646189341.627478,0.35,No Attack
DERAS,Ex,1646189341.627480,0.44,No Attack
DTM,Ex,1646189341.627482,0.31,No Attack
DER,Ex,1646189641.627484,0.32,No Attack
DCM,Ex,1646189641.627486,0.44,No Attack
DERAS,Ex,1646189641.627488,0.24,No Attack
DTM,Ex,1646189641.627490,0.16,No Attack
DER,Ex,1646189941.627492,0.31,No Attack
DCM,Ex,1646189941.627493,0.21,No Attack
DERAS,Ex,1646189941.627495,0.41,No Attack
DTM,Ex,1646189941.627497,0.36,No Attack
DER,Ex,1646190241.627499,0.28,No Attack
DCM,Ex,1646190241.627501,0.22,No Attack
DERAS,Ex,1646190241.627503,0.4,No Attack
DTM,Ex,1646190241.627505,0.29,No Attack
DER,Ex,1646190541.627507,0.35,No Attack
DCM,Ex,1646190541.627509,0.25,No Attack
DERAS,Ex,1646190541.627511,0.41,No Attack
DTM,Ex,1646190541.627513,0.4,No Attack
DER,Ex,1646190841.627515,0.16,No Attack
DCM,Ex,1646190841.627517,0.27,No Attack
DERAS,Ex,1646190841.627519,0.26,No Attack
DTM,Ex,1646190841.627520,0.21,No Attack
DER,Ex,1646191141.627522,0.15,No Attack
DCM,Ex,1646191141.627524,0.26,No Attack
DERAS,Ex,1646191141.627526,0.15,No Attack
DTM,Ex,1646191141.627528,0.42,No Attack
DER,Ex,1646191441.627530,0.38,No Attack
DCM,Ex,1646191441.627532,0.16,No Attack
DERAS,Ex,1646191441.627534,0.24,No Attack
DTM,Ex,1646191441.627535,0.32,No Attack
DER,Ex,1646191741.627537,0.31,No Attack
DCM,Ex,1646191741.627539,0.38,No Attack
DERAS,Ex,1646191741.627541,0.28,No Attack
DTM,Ex,1646191741.627543,0.22,No Attack
DER,Ex,1646192041.627545,0.37,No Attack
DCM,Ex,1646192041.627547,0.35,No Attack
DERAS,Ex,1646192041.627549,0.36,No Attack
DTM,Ex,1646192041.627551,0.15,No Attack
DER,Ex,1646192341.627553,0.27,No Attack
DCM,Ex,1646192341.627555,0.26,No Attack
DERAS,Ex,1646192341.627557,0.41,No Attack
DTM,Ex,1646192341.627558,0.38,No Attack
DER,Ex,1646192641.627560,0.27,No Attack
DCM,Ex,1646192641.627562,0.39,No Attack
DERAS,Ex,1646192641.627564,0.36,No Attack
DTM,Ex,1646192641.627566,0.29,No Attack
DER,Ex,1646192941.627568,0.22,No Attack
DCM,Ex,1646192941.627570,0.31,No Attack
DERAS,Ex,1646192941.627572,0.4,No Attack
DTM,Ex,1646192941.627574,0.17,No Attack
DER,Ex,1646193241.627576,0.28,No Attack
DCM,Ex,1646193241.627577,0.36,No Attack
DERAS,Ex,1646193241.627579,0.3,No Attack
DTM,Ex,1646193241.627581,0.29,No Attack
DER,Ex,1646193541.627583,0.36,No Attack
DCM,Ex,1646193541.627585,0.26,No Attack
DERAS,Ex,1646193541.627587,0.43,No Attack
DTM,Ex,1646193541.627589,0.27,No Attack
DER,Ex,1646193841.627590,0.29,No Attack
DCM,Ex,1646193841.627592,0.2,No Attack
DERAS,Ex,1646193841.627594,0.45,No Attack
DTM,Ex,1646193841.627596,0.21,No Attack
DER,Ex,1646194141.627598,0.31,No Attack
DCM,Ex,1646194141.627600,0.22,No Attack
DERAS,Ex,1646194141.627602,0.34,No Attack
DTM,Ex,1646194141.627604,0.44,No Attack
DER,Ex,1646194441.627605,0.36,No Attack
DCM,Ex,1646194441.627607,0.18,No Attack
DERAS,Ex,1646194441.627611,0.2,No Attack
DTM,Ex,1646194441.627613,0.42,No Attack
DER,Ex,1646194741.627615,0.29,No Attack
DCM,Ex,1646194741.627616,0.34,No Attack
DERAS,Ex,1646194741.627618,0.42,No Attack
DTM,Ex,1646194741.627620,0.39,No Attack
DER,Ex,1646195041.627622,0.27,No Attack
DCM,Ex,1646195041.627624,0.31,No Attack
DERAS,Ex,1646195041.627626,0.45,No Attack
DTM,Ex,1646195041.627628,0.39,No Attack
DER,Ex,1646195341.627630,0.42,No Attack
DCM,Ex,1646195341.627631,0.36,No Attack
DERAS,Ex,1646195341.627633,0.39,No Attack
DTM,Ex,1646195341.627635,0.29,No Attack
DER,Ex,1646195641.627637,0.25,No Attack
DCM,Ex,1646195641.627639,0.37,No Attack
DERAS,Ex,1646195641.627641,0.15,No Attack
DTM,Ex,1646195641.627643,0.32,No Attack
DER,Ex,1646195941.627645,0.18,No Attack
DCM,Ex,1646195941.627646,0.36,No Attack
DERAS,Ex,1646195941.627648,0.31,No Attack
DTM,Ex,1646195941.627650,0.35,No Attack
DER,Ex,1646196241.627652,0.15,No Attack
DCM,Ex,1646196241.627654,0.19,No Attack
DERAS,Ex,1646196241.627656,0.22,No Attack
DTM,Ex,1646196241.627658,0.28,No Attack
DER,Ex,1646196541.627660,0.19,No Attack
DCM,Ex,1646196541.627661,0.43,No Attack
DERAS,Ex,1646196541.627663,0.27,No Attack
DTM,Ex,1646196541.627665,0.27,No Attack
DER,Ex,1646196841.627667,0.33,No Attack
DCM,Ex,1646196841.627669,0.37,No Attack
DERAS,Ex,1646196841.627671,0.27,No Attack
DTM,Ex,1646196841.627673,0.22,No Attack
DER,Ex,1646197141.627674,0.24,No Attack
DCM,Ex,1646197141.627676,0.15,No Attack
DERAS,Ex,1646197141.627679,0.22,No Attack
DTM,Ex,1646197141.627681,0.15,No Attack
DER,Ex,1646197441.627682,0.4,No Attack
DCM,Ex,1646197441.627684,0.22,No Attack
DERAS,Ex,1646197441.627686,0.31,No Attack
DTM,Ex,1646197441.627688,0.42,No Attack
DER,Ex,1646197741.627690,0.24,No Attack
DCM,Ex,1646197741.627692,0.4,No Attack
DERAS,Ex,1646197741.627694,0.39,No Attack
DTM,Ex,1646197741.627696,0.2,No Attack
DER,Ex,1646198041.627697,0.27,No Attack
DCM,Ex,1646198041.627699,0.23,No Attack
DERAS,Ex,1646198041.627701,0.44,No Attack
DTM,Ex,1646198041.627703,0.43,No Attack
DER,Ex,1646198341.627705,0.45,No Attack
DCM,Ex,1646198341.627707,0.33,No Attack
DERAS,Ex,1646198341.627709,0.24,No Attack
DTM,Ex,1646198341.627711,0.27,No Attack
DER,Ex,1646198641.627713,0.45,No Attack
DCM,Ex,1646198641.627784,0.24,No Attack
DERAS,Ex,1646198641.627788,0.34,No Attack
DTM,Ex,1646198641.627790,0.19,No Attack
DER,Ex,1646198941.627792,0.23,No Attack
DCM,Ex,1646198941.627794,0.31,No Attack
DERAS,Ex,1646198941.627796,0.18,No Attack
DTM,Ex,1646198941.627798,0.26,No Attack
DER,Ex,1646199241.627800,0.28,No Attack
DCM,Ex,1646199241.627802,0.17,No Attack
DERAS,Ex,1646199241.627804,0.2,No Attack
DTM,Ex,1646199241.627805,0.16,No Attack
DER,Ex,1646199541.627807,0.17,No Attack
DCM,Ex,1646199541.627809,0.42,No Attack
DERAS,Ex,1646199541.627811,0.29,No Attack
DTM,Ex,1646199541.627813,0.31,No Attack
DER,Ex,1646199841.627815,0.19,No Attack
DCM,Ex,1646199841.627817,0.38,No Attack
DERAS,Ex,1646199841.627819,0.32,No Attack
DTM,Ex,1646199841.627821,0.32,No Attack
DER,Ex,1646200141.627823,0.21,No Attack
DCM,Ex,1646200141.627825,0.29,No Attack
DERAS,Ex,1646200141.627826,0.42,No Attack
DTM,Ex,1646200141.627828,0.4,No Attack
DER,Ex,1646200441.627830,0.44,No Attack
DCM,Ex,1646200441.627832,0.45,No Attack
DERAS,Ex,1646200441.627834,0.38,No Attack
DTM,Ex,1646200441.627836,0.23,No Attack
DER,Ex,1646200741.627838,0.28,No Attack
DCM,Ex,1646200741.627839,0.3,No Attack
DERAS,Ex,1646200741.627841,0.35,No Attack
DTM,Ex,1646200741.627843,0.22,No Attack
DER,Ex,1646201041.627845,0.25,No Attack
DCM,Ex,1646201041.627847,0.18,No Attack
DERAS,Ex,1646201041.627849,0.24,No Attack
DTM,Ex,1646201041.627851,0.38,No Attack
DER,Ex,1646201341.627853,0.24,No Attack
DCM,Ex,1646201341.627855,0.41,No Attack
DERAS,Ex,1646201341.627857,0.21,No Attack
DTM,Ex,1646201341.627858,0.24,No Attack
DER,Ex,1646201641.627860,0.19,No Attack
DCM,Ex,1646201641.627862,0.19,No Attack
DERAS,Ex,1646201641.627864,0.39,No Attack
DTM,Ex,1646201641.627866,0.4,No Attack
DER,Ex,1646201941.627868,0.26,No Attack
DCM,Ex,1646201941.627870,0.15,No Attack
DERAS,Ex,1646201941.627872,0.31,No Attack
DTM,Ex,1646201941.627873,0.43,No Attack
DER,Ex,1646202241.627875,0.22,No Attack
DCM,Ex,1646202241.627877,0.19,No Attack
DERAS,Ex,1646202241.627879,0.37,No Attack
DTM,Ex,1646202241.627881,0.27,No Attack
DER,Ex,1646202541.627883,0.34,No Attack
DCM,Ex,1646202541.627885,0.22,No Attack
DERAS,Ex,1646202541.627887,0.41,No Attack
DTM,Ex,1646202541.627888,0.26,No Attack
DER,Ex,1646202841.627890,0.15,No Attack
DCM,Ex,1646202841.627892,0.37,No Attack
DERAS,Ex,1646202841.627894,0.35,No Attack
DTM,Ex,1646202841.627896,0.39,No Attack
DER,Ex,1646203141.627898,0.35,No Attack
DCM,Ex,1646203141.627900,0.28,No Attack
DERAS,Ex,1646203141.627902,0.39,No Attack
DTM,Ex,1646203141.627904,0.27,No Attack
DER,Ex,1646203441.627906,0.37,No Attack
DCM,Ex,1646203441.627907,0.27,No Attack
DERAS,Ex,1646203441.627909,0.37,No Attack
DTM,Ex,1646203441.627911,0.42,No Attack
DER,Ex,1646203741.627913,0.27,No Attack
DCM,Ex,1646203741.627915,0.26,No Attack
DERAS,Ex,1646203741.627917,0.4,No Attack
DTM,Ex,1646203741.627918,0.26,No Attack
DER,Ex,1646204041.627920,0.44,No Attack
DCM,Ex,1646204041.627922,0.35,No Attack
DERAS,Ex,1646204041.627924,0.17,No Attack
DTM,Ex,1646204041.627926,0.16,No Attack
DER,Ex,1646204341.627928,0.36,No Attack
DCM,Ex,1646204341.627930,0.17,No Attack
DERAS,Ex,1646204341.627932,0.22,No Attack
DTM,Ex,1646204341.627933,0.31,No Attack
DER,Ex,1646204641.627935,0.29,No Attack
DCM,Ex,1646204641.627937,0.37,No Attack
DERAS,Ex,1646204641.627939,0.43,No Attack
DTM,Ex,1646204641.627941,0.45,No Attack
DER,Ex,1646204941.627943,0.38,No Attack
DCM,Ex,1646204941.627945,0.18,No Attack
DERAS,Ex,1646204941.627946,0.18,No Attack
DTM,Ex,1646204941.627948,0.45,No Attack
DER,Ex,1646205241.627950,0.15,No Attack
DCM,Ex,1646205241.627952,0.18,No Attack
DERAS,Ex,1646205241.627954,0.34,No Attack
DTM,Ex,1646205241.627956,0.17,No Attack
DER,Ex,1646205541.627958,0.17,No Attack
DCM,Ex,1646205541.627959,0.37,No Attack
DERAS,Ex,1646205541.627961,0.33,No Attack
DTM,Ex,1646205541.627963,0.42,No Attack
DER,Ex,1646205841.627965,0.18,No Attack
DCM,Ex,1646205841.627967,0.38,No Attack
DERAS,Ex,1646205841.627969,0.36,No Attack
DTM,Ex,1646205841.627971,0.26,No Attack
DER,Ex,1646206141.627972,0.24,No Attack
DCM,Ex,1646206141.627974,0.16,No Attack
DERAS,Ex,1646206141.627976,0.45,No Attack
DTM,Ex,1646206141.627978,0.44,No Attack
DER,Ex,1646206441.627980,0.23,No Attack
DCM,Ex,1646206441.627982,0.23,No Attack
DERAS,Ex,1646206441.627984,0.29,No Attack
DTM,Ex,1646206441.627985,0.37,No Attack
DER,Ex,1646206741.627987,0.27,No Attack
DCM,Ex,1646206741.627989,0.39,No Attack
DERAS,Ex,1646206741.627991,0.27,No Attack
DTM,Ex,1646206741.627993,0.27,No Attack
DER,Ex,1646207041.627995,0.17,No Attack
DCM,Ex,1646207041.627997,0.39,No Attack
DERAS,Ex,1646207041.627999,0.19,No Attack
DTM,Ex,1646207041.628001,0.36,No Attack
DER,Ex,1646207341.628003,0.25,No Attack
DCM,Ex,1646207341.628004,0.18,No Attack
DERAS,Ex,1646207341.628006,0.43,No Attack
DTM,Ex,1646207341.628008,0.19,No Attack
DER,Ex,1646207641.628010,0.34,No Attack
DCM,Ex,1646207641.628012,0.32,No Attack
DERAS,Ex,1646207641.628014,0.34,No Attack
DTM,Ex,1646207641.628016,0.42,No Attack
DER,Ex,1646207941.628018,0.38,No Attack
DCM,Ex,1646207941.628019,0.37,No Attack
DERAS,Ex,1646207941.628021,0.18,No Attack
DTM,Ex,1646207941.628023,0.39,No Attack
DER,Ex,1646208241.628025,0.21,No Attack
DCM,Ex,1646208241.628027,0.43,No Attack
DERAS,Ex,1646208241.628029,0.25,No Attack
DTM,Ex,1646208241.628031,0.27,No Attack
DER,Ex,1646208541.628032,0.19,No Attack
DCM,Ex,1646208541.628034,0.2,No Attack
DERAS,Ex,1646208541.628036,0.43,No Attack
DTM,Ex,1646208541.628038,0.29,No Attack
DER,Ex,1646208841.628040,0.15,No Attack
DCM,Ex,1646208841.628042,0.31,No Attack
DERAS,Ex,1646208841.628044,0.15,No Attack
DTM,Ex,1646208841.628045,0.19,No Attack
DER,Ex,1646209141.628047,0.21,No Attack
DCM,Ex,1646209141.628049,0.42,No Attack
DERAS,Ex,1646209141.628051,0.35,No Attack
DTM,Ex,1646209141.628053,0.38,No Attack
DER,Ex,1646209441.628055,0.45,No Attack
DCM,Ex,1646209441.628057,0.21,No Attack
DERAS,Ex,1646209441.628058,0.26,No Attack
DTM,Ex,1646209441.628060,0.42,No Attack
DER,Ex,1646209741.628062,0.15,No Attack
DCM,Ex,1646209741.628064,0.32,No Attack
DERAS,Ex,1646209741.628066,0.16,No Attack
DTM,Ex,1646209741.628068,0.15,No Attack
DER,Ex,1646210041.628069,0.34,No Attack
DCM,Ex,1646210041.628071,0.26,No Attack
DERAS,Ex,1646210041.628073,0.33,No Attack
DTM,Ex,1646210041.628075,0.4,No Attack
DER,Ex,1646210341.628077,0.18,No Attack
DCM,Ex,1646210341.628079,0.45,No Attack
DERAS,Ex,1646210341.628081,0.16,No Attack
DTM,Ex,1646210341.628083,0.39,No Attack
DER,Ex,1646210641.628085,0.2,No Attack
DCM,Ex,1646210641.628086,0.2,No Attack
DERAS,Ex,1646210641.628088,0.36,No Attack
DTM,Ex,1646210641.628090,0.41,No Attack
DER,Ex,1646210941.628092,0.24,No Attack
DCM,Ex,1646210941.628094,0.19,No Attack
DERAS,Ex,1646210941.628096,0.39,No Attack
DTM,Ex,1646210941.628098,0.16,No Attack
DER,Ex,1646211241.628099,0.27,No Attack
DCM,Ex,1646211241.628101,0.35,No Attack
DERAS,Ex,1646211241.628103,0.23,No Attack
DTM,Ex,1646211241.628105,0.19,No Attack
DER,Ex,1646211541.628107,0.17,No Attack
DCM,Ex,1646211541.628109,0.25,No Attack
DERAS,Ex,1646211541.628111,0.39,No Attack
DTM,Ex,1646211541.628113,0.3,No Attack
DER,Ex,1646211841.628115,0.34,No Attack
DCM,Ex,1646211841.628116,0.43,No Attack
DERAS,Ex,1646211841.628118,0.35,No Attack
DTM,Ex,1646211841.628120,0.39,No Attack
DER,Ex,1646212141.628122,0.24,No Attack
DCM,Ex,1646212141.628124,0.18,No Attack
DERAS,Ex,1646212141.628126,0.34,No Attack
DTM,Ex,1646212141.628128,0.37,No Attack
DER,Ex,1646212441.628130,0.38,No Attack
DCM,Ex,1646212441.628132,0.2,No Attack
DERAS,Ex,1646212441.628134,0.35,No Attack
DTM,Ex,1646212441.628136,0.3,No Attack
DER,Ex,1646212741.628137,0.19,No Attack
DCM,Ex,1646212741.628139,0.33,No Attack
DERAS,Ex,1646212741.628141,0.4,No Attack
DTM,Ex,1646212741.628143,0.2,No Attack
DER,Ex,1646213041.628145,0.41,No Attack
DCM,Ex,1646213041.628147,0.17,No Attack
DERAS,Ex,1646213041.628149,0.25,No Attack
DTM,Ex,1646213041.628151,0.36,No Attack
DER,Ex,1646213341.628152,0.22,No Attack
DCM,Ex,1646213341.628154,0.15,No Attack
DERAS,Ex,1646213341.628197,0.37,No Attack
DTM,Ex,1646213341.628200,0.18,No Attack
DER,Ex,1646213641.628202,0.38,No Attack
DCM,Ex,1646213641.628204,0.44,No Attack
DERAS,Ex,1646213641.628206,0.4,No Attack
DTM,Ex,1646213641.628208,0.25,No Attack
DER,Ex,1646213941.628210,0.24,No Attack
DCM,Ex,1646213941.628212,0.26,No Attack
DERAS,Ex,1646213941.628214,0.26,No Attack
DTM,Ex,1646213941.628216,0.42,No Attack
DER,Ex,1646214241.628218,0.45,No Attack
DCM,Ex,1646214241.628220,0.16,No Attack
DERAS,Ex,1646214241.628222,0.24,No Attack
DTM,Ex,1646214241.628224,0.36,No Attack
DER,Ex,1646214541.628225,0.41,No Attack
DCM,Ex,1646214541.628227,0.3,No Attack
DERAS,Ex,1646214541.628229,0.26,No Attack
DTM,Ex,1646214541.628231,0.45,No Attack
DER,Ex,1646214841.628233,0.22,No Attack
DCM,Ex,1646214841.628235,0.19,No Attack
DERAS,Ex,1646214841.628237,0.25,No Attack
DTM,Ex,1646214841.628239,0.19,No Attack
DER,Ex,1646215141.628241,0.24,No Attack
DCM,Ex,1646215141.628242,0.23,No Attack
DERAS,Ex,1646215141.628244,0.39,No Attack
DTM,Ex,1646215141.628246,0.15,No Attack
DER,Ex,1646215441.628248,0.42,No Attack
DCM,Ex,1646215441.628250,0.35,No Attack
DERAS,Ex,1646215441.628252,0.34,No Attack
DTM,Ex,1646215441.628254,0.3,No Attack
DER,Ex,1646215741.628256,0.37,No Attack
DCM,Ex,1646215741.628257,0.19,No Attack
DERAS,Ex,1646215741.628259,0.15,No Attack
DTM,Ex,1646215741.628261,0.41,No Attack
DER,Ex,1646216041.628263,0.34,No Attack
DCM,Ex,1646216041.628265,0.22,No Attack
DERAS,Ex,1646216041.628267,0.39,No Attack
DTM,Ex,1646216041.628269,0.35,No Attack
DER,Ex,1646216341.628271,0.45,No Attack
DCM,Ex,1646216341.628272,0.16,No Attack
DERAS,Ex,1646216341.628274,0.17,No Attack
DTM,Ex,1646216341.628276,0.19,No Attack
DER,Ex,1646216641.628278,0.45,No Attack
DCM,Ex,1646216641.628280,0.29,No Attack
DERAS,Ex,1646216641.628282,0.37,No Attack
DTM,Ex,1646216641.628284,0.36,No Attack
DER,Ex,1646216941.628285,0.28,No Attack
DCM,Ex,1646216941.628287,0.2,No Attack
DERAS,Ex,1646216941.628289,0.26,No Attack
DTM,Ex,1646216941.628291,0.27,No Attack
DER,Ex,1646217241.628293,0.42,No Attack
DCM,Ex,1646217241.628295,0.2,No Attack
DERAS,Ex,1646217241.628297,0.15,No Attack
DTM,Ex,1646217241.628299,0.37,No Attack
DER,Ex,1646217541.628300,0.2,No Attack
DCM,Ex,1646217541.628302,0.41,No Attack
DERAS,Ex,1646217541.628304,0.41,No Attack
DTM,Ex,1646217541.628306,0.15,No Attack
DER,Ex,1646217841.628308,0.17,No Attack
DCM,Ex,1646217841.628310,0.15,No Attack
DERAS,Ex,1646217841.628312,0.35,No Attack
DTM,Ex,1646217841.628314,0.44,No Attack
DER,Ex,1646218141.628316,0.18,No Attack
DCM,Ex,1646218141.628318,0.16,No Attack
DERAS,Ex,1646218141.628319,0.45,No Attack
DTM,Ex,1646218141.628321,0.35,No Attack
DER,Ex,1646218441.628323,0.38,No Attack
DCM,Ex,1646218441.628325,0.29,No Attack
DERAS,Ex,1646218441.628327,0.29,No Attack
DTM,Ex,1646218441.628329,0.4,No Attack
DER,Ex,1646218741.628331,0.2,No Attack
DCM,Ex,1646218741.628333,0.16,No Attack
DERAS,Ex,1646218741.628334,0.29,No Attack
DTM,Ex,1646218741.628336,0.3,No Attack
DER,Ex,1646219041.628338,0.36,No Attack
DCM,Ex,1646219041.628340,0.35,No Attack
DERAS,Ex,1646219041.628342,0.32,No Attack
DTM,Ex,1646219041.628344,0.17,No Attack
DER,Ex,1646219341.628346,0.25,No Attack
DCM,Ex,1646219341.628348,0.15,No Attack
DERAS,Ex,1646219341.628350,0.42,No Attack
DTM,Ex,1646219341.628352,0.3,No Attack
DER,Ex,1646219641.628354,0.44,No Attack
DCM,Ex,1646219641.628355,0.3,No Attack
DERAS,Ex,1646219641.628357,0.33,No Attack
DTM,Ex,1646219641.628359,0.2,No Attack
DER,Ex,1646219941.628361,0.27,No Attack
DCM,Ex,1646219941.628363,0.17,No Attack
DERAS,Ex,1646219941.628365,0.37,No Attack
DTM,Ex,1646219941.628367,0.27,No Attack
DER,Ex,1646220241.628368,0.4,No Attack
DCM,Ex,1646220241.628370,0.22,No Attack
DERAS,Ex,1646220241.628372,0.24,No Attack
DTM,Ex,1646220241.628374,0.39,No Attack
DER,Ex,1646220541.628376,0.17,No Attack
DCM,Ex,1646220541.628378,0.43,No Attack
DERAS,Ex,1646220541.628380,0.19,No Attack
DTM,Ex,1646220541.628382,0.4,No Attack
DER,Ex,1646220841.628383,0.36,No Attack
DCM,Ex,1646220841.628385,0.29,No Attack
DERAS,Ex,1646220841.628387,0.36,No Attack
DTM,Ex,1646220841.628389,0.35,No Attack
DER,Ex,1646221141.628391,0.37,No Attack
DCM,Ex,1646221141.628393,0.41,No Attack
DERAS,Ex,1646221141.628395,0.37,No Attack
DTM,Ex,1646221141.628396,0.43,No Attack
DER,Ex,1646221441.628398,0.27,No Attack
DCM,Ex,1646221441.628400,0.22,No Attack
DERAS,Ex,1646221441.628402,0.41,No Attack
DTM,Ex,1646221441.628404,0.42,No Attack
DER,Ex,1646221741.628406,0.25,No Attack
DCM,Ex,1646221741.628408,0.38,No Attack
DERAS,Ex,1646221741.628410,0.17,No Attack
DTM,Ex,1646221741.628412,0.32,No Attack
DER,Ex,1646222041.628414,0.17,No Attack
DCM,Ex,1646222041.628416,0.19,No Attack
DERAS,Ex,1646222041.628418,0.39,No Attack
DTM,Ex,1646222041.628419,0.42,No Attack
DER,Ex,1646222341.628421,0.43,No Attack
DCM,Ex,1646222341.628423,0.16,No Attack
DERAS,Ex,1646222341.628425,0.39,No Attack
DTM,Ex,1646222341.628427,0.24,No Attack
DER,Ex,1646222641.628429,0.17,No Attack
DCM,Ex,1646222641.628431,0.28,No Attack
DERAS,Ex,1646222641.628433,0.45,No Attack
DTM,Ex,1646222641.628434,0.39,No Attack
DER,Ex,1646222941.628436,0.32,No Attack
DCM,Ex,1646222941.628438,0.23,No Attack
DERAS,Ex,1646222941.628440,0.18,No Attack
DTM,Ex,1646222941.628442,0.43,No Attack
DER,Ex,1646223241.628444,0.26,No Attack
DCM,Ex,1646223241.628446,0.24,No Attack
DERAS,Ex,1646223241.628448,0.44,No Attack
DTM,Ex,1646223241.628449,0.18,No Attack
DER,Ex,1646223541.628451,0.28,No Attack
DCM,Ex,1646223541.628453,0.41,No Attack
DERAS,Ex,1646223541.628455,0.24,No Attack
DTM,Ex,1646223541.628457,0.32,No Attack
DER,Ex,1646223841.628459,0.19,No Attack
DCM,Ex,1646223841.628461,0.31,No Attack
DERAS,Ex,1646223841.628463,0.21,No Attack
DTM,Ex,1646223841.628465,0.25,No Attack
DER,Ex,1646224141.628467,0.45,No Attack
DCM,Ex,1646224141.628469,0.39,No Attack
DERAS,Ex,1646224141.628470,0.45,No Attack
DTM,Ex,1646224141.628472,0.19,No Attack
DER,Ex,1646224441.628474,0.26,No Attack
DCM,Ex,1646224441.628476,0.28,No Attack
DERAS,Ex,1646224441.628478,0.36,No Attack
DTM,Ex,1646224441.628480,0.35,No Attack
DER,Ex,1646224741.628482,0.16,No Attack
DCM,Ex,1646224741.628484,0.4,No Attack
DERAS,Ex,1646224741.628486,0.43,No Attack
DTM,Ex,1646224741.628487,0.38,No Attack
DER,Ex,1646225041.628489,0.39,No Attack
DCM,Ex,1646225041.628491,0.15,No Attack
DERAS,Ex,1646225041.628493,0.18,No Attack
DTM,Ex,1646225041.628495,0.36,No Attack
DER,Ex,1646225341.628497,0.27,No Attack
DCM,Ex,1646225341.628499,0.4,No Attack
DERAS,Ex,1646225341.628501,0.18,No Attack
DTM,Ex,1646225341.628502,0.27,No Attack
DER,Ex,1646225641.628504,0.17,No Attack
