Actor,Message Eval Catagory,Current Time,Transit Time,Attack Status
DCM,Ex,1646215257.249881,0.31,No Attack
DERAS,Ex,1646215257.249883,0.37,No Attack
DTM,Ex,1646215257.249885,0.37,No Attack
DER,Ex,1646216457.249887,0.29,No Attack
DCM,Ex,1646216457.249889,0.31,No Attack
DERAS,Ex,1646216457.249891,0.33,No Attack
DTM,Ex,1646216457.249893,0.43,No Attack
DER,Ex,1646217657.249896,0.4,No Attack
DCM,Ex,1646217657.249898,0.27,No Attack
DERAS,Ex,1646217657.249900,0.42,No Attack
DTM,Ex,1646217657.249902,0.32,No Attack
DER,Ex,1646218857.249904,0.32,No Attack
DCM,Ex,1646218857.249906,0.44,No Attack
DERAS,Ex,1646218857.249908,0.15,No Attack
DTM,Ex,1646218857.249910,0.21,No Attack
DER,Ex,1646220057.249912,0.35,No Attack
DCM,Ex,1646220057.249914,0.38,No Attack
DERAS,Ex,1646220057.249916,0.25,No Attack
DTM,Ex,1646220057.249919,0.23,No Attack
DER,Ex,1646221257.249921,0.38,No Attack
DCM,Ex,1646221257.249923,0.23,No Attack
DERAS,Ex,1646221257.249925,0.27,No Attack
DTM,Ex,1646221257.249927,0.18,No Attack
DER,Ex,1646222457.249929,0.45,No Attack
DCM,Ex,1646222457.249931,0.29,No Attack
DERAS,Ex,1646222457.249933,0.3,No Attack
DTM,Ex,1646222457.249935,0.26,No Attack
DER,Ex,1646223657.249937,0.25,No Attack
DCM,Ex,1646223657.249939,0.18,No Attack
DERAS,Ex,1646223657.249942,0.4,No Attack
DTM,Ex,1646223657.249944,0.28,No Attack
DER,Ex,1646224857.249946,0.31,No Attack
DCM,Ex,1646224857.249948,0.39,No Attack
DERAS,Ex,1646224857.249950,0.26,No Attack
DTM,Ex,1646224857.249952,0.21,No Attack
DER,Ex,1646226057.249954,0.4,No Attack
DCM,Ex,1646226057.249956,0.41,No Attack
DERAS,Ex,1646226057.249960,0.29,No Attack
DTM,Ex,1646226057.249962,0.27,No Attack
DER,Ex,1646227257.249964,0.4,No Attack
DCM,Ex,1646227257.249966,0.41,No Attack
DERAS,Ex,1646227257.249969,0.31,No Attack
DTM,Ex,1646227257.249971,0.44,No Attack
DER,Ex,1646228457.249973,0.31,No Attack
DCM,Ex,1646228457.249975,0.36,No Attack
DERAS,Ex,1646228457.249977,0.42,No Attack
DTM,Ex,1646228457.249979,0.19,No Attack
DER,Ex,1646229657.249981,0.31,No Attack
DCM,Ex,1646229657.249983,0.3,No Attack
DERAS,Ex,1646229657.249985,0.4,No Attack
DTM,Ex,1646229657.249987,0.26,No Attack
DER,Ex,1646230857.249989,0.24,No Attack
DCM,Ex,1646230857.249991,0.3,No Attack
DERAS,Ex,1646230857.249993,0.28,No Attack
DTM,Ex,1646230857.249995,0.18,No Attack
DER,Ex,1646232057.249997,0.15,No Attack
DCM,Ex,1646232057.250000,0.21,No Attack
DERAS,Ex,1646232057.250002,0.33,No Attack
DTM,Ex,1646232057.250004,0.28,No Attack
DER,Ex,1646233257.250006,0.25,No Attack
DCM,Ex,1646233257.250008,0.35,No Attack
DERAS,Ex,1646233257.250010,0.15,No Attack
DTM,Ex,1646233257.250012,0.34,No Attack
DER,Ex,1646234457.250014,0.43,No Attack
DCM,Ex,1646234457.250016,0.34,No Attack
DERAS,Ex,1646234457.250018,0.27,No Attack
DTM,Ex,1646234457.250020,0.22,No Attack
DER,Ex,1646235657.250022,0.33,No Attack
DCM,Ex,1646235657.250024,0.15,No Attack
DERAS,Ex,1646235657.250026,0.41,No Attack
DTM,Ex,1646235657.250029,0.18,No Attack
DER,Ex,1646236857.250031,0.24,No Attack
DCM,Ex,1646236857.250033,0.41,No Attack
DERAS,Ex,1646236857.250035,0.37,No Attack
DTM,Ex,1646236857.250037,0.19,No Attack
DER,Ex,1646238057.250039,0.3,No Attack
DCM,Ex,1646238057.250041,0.21,No Attack
DERAS,Ex,1646238057.250043,0.31,No Attack
DTM,Ex,1646238057.250045,0.27,No Attack
DER,Ex,1646239257.250047,0.41,No Attack
DCM,Ex,1646239257.250049,0.41,No Attack
DERAS,Ex,1646239257.250052,0.38,No Attack
DTM,Ex,1646239257.250054,0.39,No Attack
DER,Ex,1646240457.250056,0.29,No Attack
DCM,Ex,1646240457.250058,0.24,No Attack
DERAS,Ex,1646240457.250060,0.18,No Attack
DTM,Ex,1646240457.250062,0.27,No Attack
DER,Ex,1646241657.250064,0.35,No Attack
DCM,Ex,1646241657.250066,0.41,No Attack
DERAS,Ex,1646241657.250068,0.22,No Attack
DTM,Ex,1646241657.250070,0.22,No Attack
DER,Ex,1646242857.250072,0.45,No Attack
DCM,Ex,1646242857.250120,0.41,No Attack
DERAS,Ex,1646242857.250124,0.18,No Attack
DTM,Ex,1646242857.250127,0.42,No Attack
DER,Ex,1646244057.250129,0.4,No Attack
DCM,Ex,1646244057.250131,0.33,No Attack
DERAS,Ex,1646244057.250133,0.39,No Attack
DTM,Ex,1646244057.250135,0.31,No Attack
DER,Ex,1646245257.250137,0.18,No Attack
DCM,Ex,1646245257.250139,0.4,No Attack
DERAS,Ex,1646245257.250141,0.23,No Attack
DTM,Ex,1646245257.250144,0.19,No Attack
DER,Ex,1646246457.250146,0.31,No Attack
DCM,Ex,1646246457.250148,0.15,No Attack
DERAS,Ex,1646246457.250150,0.24,No Attack
DTM,Ex,1646246457.250152,0.34,No Attack
DER,Ex,1646247657.250154,0.4,No Attack
DCM,Ex,1646247657.250156,0.33,No Attack
DERAS,Ex,1646247657.250158,0.28,No Attack
DTM,Ex,1646247657.250160,0.45,No Attack
DER,Ex,1646248857.250162,0.28,No Attack
DCM,Ex,1646248857.250164,0.18,No Attack
DERAS,Ex,1646248857.250166,0.45,No Attack
DTM,Ex,1646248857.250168,0.34,No Attack
DER,Ex,1646250057.250170,0.19,No Attack
DCM,Ex,1646250057.250172,0.15,No Attack
DERAS,Ex,1646250057.250174,0.24,No Attack
DTM,Ex,1646250057.250177,0.2,No Attack
DER,Ex,1646251257.250179,0.43,No Attack
DCM,Ex,1646251257.250181,0.28,No Attack
DERAS,Ex,1646251257.250183,0.18,No Attack
DTM,Ex,1646251257.250185,0.26,No Attack
DER,Ex,1646252457.250187,0.38,No Attack
DCM,Ex,1646252457.250189,0.26,No Attack
DERAS,Ex,1646252457.250191,0.21,No Attack
DTM,Ex,1646252457.250193,0.21,No Attack
DER,Ex,1646253657.250195,0.21,No Attack
DCM,Ex,1646253657.250197,0.4,No Attack
DERAS,Ex,1646253657.250199,0.36,No Attack
DTM,Ex,1646253657.250201,0.21,No Attack
DER,Ex,1646254857.250203,0.3,No Attack
DCM,Ex,1646254857.250205,0.25,No Attack
DERAS,Ex,1646254857.250207,0.39,No Attack
DTM,Ex,1646254857.250209,0.21,No Attack
DER,Ex,1646256057.250211,0.4,No Attack
DCM,Ex,1646256057.250213,0.43,No Attack
DERAS,Ex,1646256057.250215,0.44,No Attack
DTM,Ex,1646256057.250217,0.28,No Attack
DER,Ex,1646257257.250219,0.24,No Attack
DCM,Ex,1646257257.250222,0.42,No Attack
DERAS,Ex,1646257257.250224,0.21,No Attack
DTM,Ex,1646257257.250226,0.44,No Attack
DER,Ex,1646258457.250228,0.34,No Attack
DCM,Ex,1646258457.250230,0.16,No Attack
DERAS,Ex,1646258457.250232,0.42,No Attack
DTM,Ex,1646258457.250234,0.19,No Attack
DER,Ex,1646259657.250236,0.45,No Attack
DCM,Ex,1646259657.250238,0.27,No Attack
DERAS,Ex,1646259657.250240,0.4,No Attack
DTM,Ex,1646259657.250242,0.36,No Attack
DER,Ex,1646260857.250244,0.24,No Attack
DCM,Ex,1646260857.250246,0.27,No Attack
DERAS,Ex,1646260857.250249,0.32,No Attack
DTM,Ex,1646260857.250251,0.28,No Attack
DER,Ex,1646262057.250253,0.31,No Attack
DCM,Ex,1646262057.250255,0.4,No Attack
DERAS,Ex,1646262057.250257,0.27,No Attack
DTM,Ex,1646262057.250259,0.33,No Attack
DER,Ex,1646263257.250261,0.31,No Attack
DCM,Ex,1646263257.250263,0.28,No Attack
DERAS,Ex,1646263257.250265,0.18,No Attack
DTM,Ex,1646263257.250267,0.4,No Attack
DER,Ex,1646264457.250269,0.15,No Attack
DCM,Ex,1646264457.250271,0.38,No Attack
DERAS,Ex,1646264457.250273,0.31,No Attack
DTM,Ex,1646264457.250275,0.4,No Attack
DER,Ex,1646265657.250277,0.33,No Attack
DCM,Ex,1646265657.250279,0.38,No Attack
DERAS,Ex,1646265657.250282,0.33,No Attack
DTM,Ex,1646265657.250284,0.3,No Attack
DER,Ex,1646266857.250286,0.34,No Attack
DCM,Ex,1646266857.250288,0.25,No Attack
DERAS,Ex,1646266857.250290,0.22,No Attack
DTM,Ex,1646266857.250292,0.26,No Attack
DER,Ex,1646268057.250294,0.32,No Attack
DCM,Ex,1646268057.250296,0.21,No Attack
DERAS,Ex,1646268057.250298,0.41,No Attack
DTM,Ex,1646268057.250300,0.2,No Attack
DER,Ex,1646269257.250302,0.45,No Attack
DCM,Ex,1646269257.250304,0.26,No Attack
DERAS,Ex,1646269257.250306,0.4,No Attack
DTM,Ex,1646269257.250308,0.39,No Attack
DER,Ex,1646270457.250310,0.44,No Attack
DCM,Ex,1646270457.250312,0.3,No Attack
DERAS,Ex,1646270457.250314,0.17,No Attack
DTM,Ex,1646270457.250316,0.45,No Attack
DER,Ex,1646271657.250318,0.17,No Attack
DCM,Ex,1646271657.250320,0.36,No Attack
DERAS,Ex,1646271657.250322,0.29,No Attack
DTM,Ex,1646271657.250324,0.17,No Attack
DER,Ex,1646272857.250327,0.39,No Attack
DCM,Ex,1646272857.250329,0.26,No Attack
DERAS,Ex,1646272857.250331,0.16,No Attack
DTM,Ex,1646272857.250333,0.43,No Attack
DER,Ex,1646274057.250335,0.33,No Attack
DCM,Ex,1646274057.250337,0.31,No Attack
DERAS,Ex,1646274057.250339,0.19,No Attack
DTM,Ex,1646274057.250341,0.22,No Attack
DER,Ex,1646275257.250343,0.31,No Attack
DCM,Ex,1646275257.250345,0.44,No Attack
DERAS,Ex,1646275257.250347,0.41,No Attack
DTM,Ex,1646275257.250349,0.42,No Attack
DER,Ex,1646276457.250351,0.2,No Attack
DCM,Ex,1646276457.250353,0.3,No Attack
DERAS,Ex,1646276457.250355,0.4,No Attack
DTM,Ex,1646276457.250358,0.31,No Attack
DER,Ex,1646277657.250360,0.45,No Attack
DCM,Ex,1646277657.250362,0.29,No Attack
DERAS,Ex,1646277657.250364,0.4,No Attack
DTM,Ex,1646277657.250366,0.27,No Attack
DER,Ex,1646278857.250368,0.27,No Attack
DCM,Ex,1646278857.250370,0.16,No Attack
DERAS,Ex,1646278857.250372,0.24,No Attack
DTM,Ex,1646278857.250374,0.36,No Attack
DER,Ex,1646280057.250376,0.16,No Attack
DCM,Ex,1646280057.250378,0.17,No Attack
DERAS,Ex,1646280057.250380,0.37,No Attack
DTM,Ex,1646280057.250382,0.29,No Attack
DER,Ex,1646281257.250384,0.41,No Attack
DCM,Ex,1646281257.250386,0.37,No Attack
DERAS,Ex,1646281257.250388,0.22,No Attack
DTM,Ex,1646281257.250390,0.39,No Attack
DER,Ex,1646282457.250393,0.21,No Attack
DCM,Ex,1646282457.250395,0.43,No Attack
DERAS,Ex,1646282457.250397,0.38,No Attack
DTM,Ex,1646282457.250399,0.34,No Attack
DER,Ex,1646283657.250401,0.35,No Attack
DCM,Ex,1646283657.250403,0.31,No Attack
DERAS,Ex,1646283657.250405,0.24,No Attack
DTM,Ex,1646283657.250407,0.35,No Attack
DER,Ex,1646284857.250409,0.31,No Attack
DCM,Ex,1646284857.250411,0.44,No Attack
DERAS,Ex,1646284857.250413,0.25,No Attack
DTM,Ex,1646284857.250415,0.36,No Attack
DER,Ex,1646286057.250417,0.27,No Attack
DCM,Ex,1646286057.250419,0.16,No Attack
DERAS,Ex,1646286057.250421,0.2,No Attack
DTM,Ex,1646286057.250423,0.45,No Attack
DER,Ex,1646287257.250425,0.25,No Attack
DCM,Ex,1646287257.250427,0.45,No Attack
DERAS,Ex,1646287257.250429,0.28,No Attack
DTM,Ex,1646287257.250431,0.2,No Attack
DER,Ex,1646288457.250433,0.21,No Attack
DCM,Ex,1646288457.250435,0.35,No Attack
DERAS,Ex,1646288457.250437,0.34,No Attack
DTM,Ex,1646288457.250440,0.41,No Attack
DER,Ex,1646289657.250442,0.42,No Attack
DCM,Ex,1646289657.250444,0.19,No Attack
DERAS,Ex,1646289657.250446,0.41,No Attack
DTM,Ex,1646289657.250448,0.33,No Attack
DER,Ex,1646290857.250450,0.21,No Attack
DCM,Ex,1646290857.250452,0.15,No Attack
DERAS,Ex,1646290857.250454,0.32,No Attack
DTM,Ex,1646290857.250456,0.32,No Attack
DER,Ex,1646292057.250458,0.17,No Attack
DCM,Ex,1646292057.250460,0.4,No Attack
DERAS,Ex,1646292057.250462,0.2,No Attack
DTM,Ex,1646292057.250464,0.18,No Attack
DER,Ex,1646293257.250466,0.38,No Attack
DCM,Ex,1646293257.250468,0.23,No Attack
DERAS,Ex,1646293257.250470,0.36,No Attack
DTM,Ex,1646293257.250472,0.28,No Attack
DER,Ex,1646294457.250474,0.36,No Attack
DCM,Ex,1646294457.250476,0.2,No Attack
DERAS,Ex,1646294457.250478,0.27,No Attack
DTM,Ex,1646294457.250480,0.3,No Attack
DER,Ex,1646295657.250483,0.35,No Attack
DCM,Ex,1646295657.250485,0.23,No Attack
DERAS,Ex,1646295657.250487,0.33,No Attack
DTM,Ex,1646295657.250489,0.23,No Attack
DER,Ex,1646296857.250491,0.33,No Attack
DCM,Ex,1646296857.250493,0.38,No Attack
DERAS,Ex,1646296857.250495,0.15,No Attack
DTM,Ex,1646296857.250497,0.34,No Attack
DER,Ex,1646298057.250499,0.4,No Attack
DCM,Ex,1646298057.250501,0.43,No Attack
DERAS,Ex,1646298057.250503,0.3,No Attack
DTM,Ex,1646298057.250505,0.38,No Attack
DER,Ex,1646299257.250507,0.39,No Attack
DCM,Ex,1646299257.250509,0.18,No Attack
DERAS,Ex,1646299257.250511,0.45,No Attack
DTM,Ex,1646299257.250513,0.24,No Attack
DER,Ex,1646300457.250515,0.43,No Attack
DCM,Ex,1646300457.250517,0.41,No Attack
DERAS,Ex,1646300457.250520,0.44,No Attack
DTM,Ex,1646300457.250522,0.35,No Attack
DER,Ex,1646301657.250524,0.31,No Attack
DCM,Ex,1646301657.250526,0.28,No Attack
DERAS,Ex,1646301657.250528,0.42,No Attack
DTM,Ex,1646301657.250584,0.17,No Attack
DER,Ex,1646302857.250587,0.29,No Attack
DCM,Ex,1646302857.250590,0.42,No Attack
DERAS,Ex,1646302857.250592,0.24,No Attack
DTM,Ex,1646302857.250594,0.42,No Attack
DER,Ex,1646304057.250596,0.37,No Attack
DCM,Ex,1646304057.250598,0.45,No Attack
DERAS,Ex,1646304057.250600,0.29,No Attack
DTM,Ex,1646304057.250602,0.33,No Attack
DER,Ex,1646305257.250604,0.18,No Attack
DCM,Ex,1646305257.250607,0.26,No Attack
DERAS,Ex,1646305257.250609,0.26,No Attack
DTM,Ex,1646305257.250611,0.16,No Attack
DER,Ex,1646306457.250613,0.34,No Attack
DCM,Ex,1646306457.250615,0.17,No Attack
DERAS,Ex,1646306457.250617,0.3,No Attack
DTM,Ex,1646306457.250619,0.27,No Attack
DER,Ex,1646307657.250621,0.4,No Attack
DCM,Ex,1646307657.250623,0.34,No Attack
DERAS,Ex,1646307657.250625,0.36,No Attack
DTM,Ex,1646307657.250627,0.41,No Attack
DER,Ex,1646308857.250629,0.17,No Attack
DCM,Ex,1646308857.250631,0.44,No Attack
DERAS,Ex,1646308857.250633,0.36,No Attack
DTM,Ex,1646308857.250635,0.44,No Attack
DER,Ex,1646310057.250637,0.29,No Attack
DCM,Ex,1646310057.250639,0.16,No Attack
DERAS,Ex,1646310057.250642,0.21,No Attack
DTM,Ex,1646310057.250644,0.18,No Attack
DER,Ex,1646311257.250646,0.2,No Attack
DCM,Ex,1646311257.250648,0.37,No Attack
DERAS,Ex,1646311257.250650,0.21,No Attack
DTM,Ex,1646311257.250652,0.24,No Attack
DER,Ex,1646312457.250654,0.41,No Attack
DCM,Ex,1646312457.250656,0.4,No Attack
DERAS,Ex,1646312457.250658,0.38,No Attack
DTM,Ex,1646312457.250660,0.44,No Attack
DER,Ex,1646313657.250662,0.28,No Attack
DCM,Ex,1646313657.250664,0.42,No Attack
DERAS,Ex,1646313657.250666,0.17,No Attack
DTM,Ex,1646313657.250668,0.29,No Attack
DER,Ex,1646314857.250671,0.27,No Attack
DCM,Ex,1646314857.250673,0.32,No Attack
DERAS,Ex,1646314857.250675,0.42,No Attack
DTM,Ex,1646314857.250677,0.32,No Attack
DER,Ex,1646316057.250679,0.26,No Attack
DCM,Ex,1646316057.250681,0.28,No Attack
DERAS,Ex,1646316057.250683,0.43,No Attack
DTM,Ex,1646316057.250685,0.39,No Attack
DER,Ex,1646317257.250687,0.18,No Attack
DCM,Ex,1646317257.250689,0.22,No Attack
DERAS,Ex,1646317257.250691,0.23,No Attack
DTM,Ex,1646317257.250693,0.43,No Attack
DER,Ex,1646318457.250695,0.23,No Attack
DCM,Ex,1646318457.250697,0.18,No Attack
DERAS,Ex,1646318457.250699,0.29,No Attack
DTM,Ex,1646318457.250701,0.36,No Attack
DER,Ex,1646319657.250704,0.15,No Attack
DCM,Ex,1646319657.250706,0.21,No Attack
DERAS,Ex,1646319657.250708,0.41,No Attack
DTM,Ex,1646319657.250710,0.18,No Attack
DER,Ex,1646320857.250712,0.43,No Attack
DCM,Ex,1646320857.250714,0.18,No Attack
DERAS,Ex,1646320857.250716,0.43,No Attack
DTM,Ex,1646320857.250718,0.24,No Attack
DER,Ex,1646322057.250720,0.31,No Attack
DCM,Ex,1646322057.250723,0.15,No Attack
DERAS,Ex,1646322057.250725,0.45,No Attack
DTM,Ex,1646322057.250727,0.43,No Attack
DER,Ex,1646323257.250729,0.25,No Attack
DCM,Ex,1646323257.250731,0.15,No Attack
DERAS,Ex,1646323257.250733,0.16,No Attack
DTM,Ex,1646323257.250735,0.42,No Attack
DER,Ex,1646324457.250737,0.34,No Attack
DCM,Ex,1646324457.250739,0.42,No Attack
DERAS,Ex,1646324457.250741,0.27,No Attack
DTM,Ex,1646324457.250743,0.26,No Attack
DER,Ex,1646325657.250745,0.38,No Attack
DCM,Ex,1646325657.250747,0.29,No Attack
DERAS,Ex,1646325657.250749,0.24,No Attack
DTM,Ex,1646325657.250751,0.33,No Attack
DER,Ex,1646326857.250754,0.26,No Attack
DCM,Ex,1646326857.250756,0.16,No Attack
DERAS,Ex,1646326857.250758,0.18,No Attack
DTM,Ex,1646326857.250760,0.41,No Attack
DER,Ex,1646328057.250762,0.33,No Attack
DCM,Ex,1646328057.250764,0.27,No Attack
DERAS,Ex,1646328057.250766,0.31,No Attack
DTM,Ex,1646328057.250768,0.38,No Attack
