Actor,Message Eval Catagory,Current Time,Transit Time,Attack Status
DCM,Ex,1648613702.352884,0.38,No Attack
DERAS,Ex,1648614302.352886,0.23,No Attack
DTM,Ex,1648614902.352888,0.33,No Attack
DER,Ex,1648615502.352890,0.15,No Attack
DCM,Ex,1648616102.352892,0.36,No Attack
DERAS,Ex,1648616702.352894,0.35,No Attack
DTM,Ex,1648617302.352896,0.32,No Attack
DER,Ex,1648617902.352898,0.15,No Attack
DCM,Ex,1648618502.352900,0.32,No Attack
DERAS,Ex,1648619102.352902,0.4,No Attack
DTM,Ex,1648619702.352905,0.41,No Attack
DER,Ex,1648620302.352907,0.4,No Attack
DCM,Ex,1648620902.352909,0.38,No Attack
DERAS,Ex,1648621502.352911,0.15,No Attack
DTM,Ex,1648622102.352913,0.45,No Attack
DER,Ex,1648622702.352915,0.38,No Attack
DCM,Ex,1648623302.352917,0.45,No Attack
DERAS,Ex,1648623902.352919,0.18,No Attack
DTM,Ex,1648624502.352921,0.21,No Attack
DER,Ex,1648625102.352923,0.33,No Attack
DCM,Ex,1648625702.352925,0.16,No Attack
DERAS,Ex,1648626302.352927,0.28,No Attack
DTM,Ex,1648626902.352929,0.24,No Attack
DER,Ex,1648627502.352931,0.33,No Attack
DCM,Ex,1648628102.352933,0.43,No Attack
DERAS,Ex,1648628702.352935,0.22,No Attack
DTM,Ex,1648629302.352937,0.24,No Attack
DER,Ex,1648629902.352939,0.45,No Attack
DCM,Ex,1648630502.352941,0.31,No Attack
DERAS,Ex,1648631102.352943,0.17,No Attack
DTM,Ex,1648631702.352945,0.36,No Attack
DER,Ex,1648632302.352947,0.25,No Attack
DCM,Ex,1648632902.352949,0.3,No Attack
DERAS,Ex,1648633502.352951,0.15,No Attack
DTM,Ex,1648634102.352953,0.38,No Attack
DER,Ex,1648634702.352955,0.4,No Attack
DCM,Ex,1648635302.352957,0.33,No Attack
DERAS,Ex,1648635902.352959,0.4,No Attack
DTM,Ex,1648636502.352961,0.22,No Attack
DER,Ex,1648637102.352963,0.15,No Attack
DCM,Ex,1648637702.352965,0.41,No Attack
DERAS,Ex,1648638302.352967,0.43,No Attack
DTM,Ex,1648638902.352969,0.23,No Attack
DER,Ex,1648639502.352971,0.2,No Attack
DCM,Ex,1648640102.352974,0.42,No Attack
DERAS,Ex,1648640702.352976,0.33,No Attack
DTM,Ex,1648641302.352978,0.28,No Attack
DER,Ex,1648641902.352980,0.4,No Attack
DCM,Ex,1648642502.352982,0.15,No Attack
DERAS,Ex,1648643102.352984,0.15,No Attack
DTM,Ex,1648643702.352986,0.2,No Attack
DER,Ex,1648644302.352988,0.34,No Attack
DCM,Ex,1648644902.352990,0.27,No Attack
DERAS,Ex,1648645502.352992,0.2,No Attack
DTM,Ex,1648646102.352994,0.2,No Attack
DER,Ex,1648646702.352996,0.29,No Attack
DCM,Ex,1648647302.352998,0.3,No Attack
DERAS,Ex,1648647902.353000,0.26,No Attack
DTM,Ex,1648648502.353002,0.43,No Attack
DER,Ex,1648649102.353004,0.45,No Attack
DCM,Ex,1648649702.353006,0.4,No Attack
DERAS,Ex,1648650302.353008,0.3,No Attack
DTM,Ex,1648650902.353010,0.42,No Attack
DER,Ex,1648651502.353012,0.35,No Attack
DCM,Ex,1648652102.353014,0.29,No Attack
DERAS,Ex,1648652702.353016,0.21,No Attack
DTM,Ex,1648653302.353018,0.41,No Attack
DER,Ex,1648653902.353020,0.19,No Attack
DCM,Ex,1648654502.353022,0.31,No Attack
DERAS,Ex,1648655102.353024,0.25,No Attack
DTM,Ex,1648655702.353026,0.28,No Attack
DER,Ex,1648656302.353028,0.15,No Attack
DCM,Ex,1648656902.353030,0.33,No Attack
DERAS,Ex,1648657502.353032,0.35,No Attack
DTM,Ex,1648658102.353034,0.17,No Attack
DER,Ex,1648658702.353036,0.36,No Attack
DCM,Ex,1648659302.353038,0.17,No Attack
DERAS,Ex,1648659902.353040,0.28,No Attack
DTM,Ex,1648660502.353042,0.3,No Attack
DER,Ex,1648661102.353044,0.38,No Attack
DCM,Ex,1648661702.353046,0.16,No Attack
DERAS,Ex,1648662302.353048,0.29,No Attack
DTM,Ex,1648662902.353050,0.4,No Attack
DER,Ex,1648663502.353052,0.31,No Attack
DCM,Ex,1648664102.353054,0.33,No Attack
DERAS,Ex,1648664702.353056,0.18,No Attack
DTM,Ex,1648665302.353082,0.2,No Attack
DER,Ex,1648665902.353085,0.45,No Attack
DCM,Ex,1648666502.353087,0.42,No Attack
DERAS,Ex,1648667102.353089,0.33,No Attack
DTM,Ex,1648667702.353091,0.44,No Attack
DER,Ex,1648668302.353093,0.34,No Attack
DCM,Ex,1648668902.353095,0.37,No Attack
DERAS,Ex,1648669502.353097,0.33,No Attack
DTM,Ex,1648670102.353099,0.17,No Attack
DER,Ex,1648670702.353101,0.34,No Attack
DCM,Ex,1648671302.353103,0.37,No Attack
DERAS,Ex,1648671902.353105,0.22,No Attack
DTM,Ex,1648672502.353107,0.32,No Attack
DER,Ex,1648673102.353109,0.36,No Attack
DCM,Ex,1648673702.353111,0.17,No Attack
DERAS,Ex,1648674302.353113,0.35,No Attack
DTM,Ex,1648674902.353115,0.28,No Attack
DER,Ex,1648675502.353117,0.19,No Attack
DCM,Ex,1648676102.353119,0.37,No Attack
DERAS,Ex,1648676702.353121,0.2,No Attack
DTM,Ex,1648677302.353123,0.37,No Attack
DER,Ex,1648677902.353125,0.26,No Attack
DCM,Ex,1648678502.353127,0.41,No Attack
DERAS,Ex,1648679102.353129,0.19,No Attack
DTM,Ex,1648679702.353131,0.29,No Attack
DER,Ex,1648680302.353133,0.22,No Attack
DCM,Ex,1648680902.353135,0.31,No Attack
DERAS,Ex,1648681502.353137,0.26,No Attack
DTM,Ex,1648682102.353139,0.39,No Attack
DER,Ex,1648682702.353142,0.34,No Attack
DCM,Ex,1648683302.353144,0.18,No Attack
DERAS,Ex,1648683902.353145,0.26,No Attack
DTM,Ex,1648684502.353148,0.16,No Attack
DER,Ex,1648685102.353150,0.42,No Attack
DCM,Ex,1648685702.353152,0.18,No Attack
DERAS,Ex,1648686302.353154,0.29,No Attack
DTM,Ex,1648686902.353156,0.36,No Attack
DER,Ex,1648687502.353158,0.23,No Attack
DCM,Ex,1648688102.353160,0.32,No Attack
DERAS,Ex,1648688702.353162,0.4,No Attack
DTM,Ex,1648689302.353164,0.39,No Attack
DER,Ex,1648689902.353166,0.32,No Attack
DCM,Ex,1648690502.353168,0.2,No Attack
DERAS,Ex,1648691102.353170,0.27,No Attack
DTM,Ex,1648691702.353172,0.44,No Attack
DER,Ex,1648692302.353174,0.3,No Attack
DCM,Ex,1648692902.353176,0.37,No Attack
DERAS,Ex,1648693502.353178,0.16,No Attack
DTM,Ex,1648694102.353180,0.31,No Attack
DER,Ex,1648694702.353182,0.37,No Attack
DCM,Ex,1648695302.353184,0.33,No Attack
DERAS,Ex,1648695902.353186,0.34,No Attack
DTM,Ex,1648696502.353188,0.22,No Attack
DER,Ex,1648697102.353190,0.36,No Attack
DCM,Ex,1648697702.353192,0.22,No Attack
DERAS,Ex,1648698302.353194,0.36,No Attack
DTM,Ex,1648698902.353196,0.33,No Attack
DER,Ex,1648699502.353198,0.38,No Attack
DCM,Ex,1648700102.353200,0.37,No Attack
DERAS,Ex,1648700702.353202,0.27,No Attack
DTM,Ex,1648701302.353204,0.2,No Attack
DER,Ex,1648701902.353207,0.44,No Attack
DCM,Ex,1648702502.353209,0.31,No Attack
DERAS,Ex,1648703102.353211,0.32,No Attack
DTM,Ex,1648703702.353213,0.33,No Attack
DER,Ex,1648704302.353215,0.33,No Attack
DCM,Ex,1648704902.353217,0.21,No Attack
DERAS,Ex,1648705502.353219,0.22,No Attack
DTM,Ex,1648706102.353221,0.24,No Attack
DER,Ex,1648706702.353223,0.45,No Attack
DCM,Ex,1648707302.353225,0.23,No Attack
DERAS,Ex,1648707902.353227,0.19,No Attack
DTM,Ex,1648708502.353229,0.23,No Attack
DER,Ex,1648709102.353231,0.17,No Attack
DCM,Ex,1648709702.353233,0.23,No Attack
DERAS,Ex,1648710302.353235,0.24,No Attack
DTM,Ex,1648710902.353237,0.41,No Attack
DER,Ex,1648711502.353239,0.2,No Attack
DCM,Ex,1648712102.353241,0.3,No Attack
DERAS,Ex,1648712702.353243,0.38,No Attack
DTM,Ex,1648713302.353245,0.33,No Attack
DER,Ex,1648713902.353247,0.27,No Attack
DCM,Ex,1648714502.353249,0.26,No Attack
DERAS,Ex,1648715102.353251,0.21,No Attack
DTM,Ex,1648715702.353253,0.34,No Attack
DER,Ex,1648716302.353255,0.35,No Attack
DCM,Ex,1648716902.353257,0.22,No Attack
DERAS,Ex,1648717502.353259,0.27,No Attack
DTM,Ex,1648718102.353261,0.23,No Attack
DER,Ex,1648718702.353263,0.18,No Attack
DCM,Ex,1648719302.353265,0.19,No Attack
DERAS,Ex,1648719902.353268,0.29,No Attack
DTM,Ex,1648720502.353270,0.37,No Attack
DER,Ex,1648721102.353272,0.39,No Attack
DCM,Ex,1648721702.353274,0.22,No Attack
DERAS,Ex,1648722302.353276,0.33,No Attack
DTM,Ex,1648722902.353278,0.15,No Attack
DER,Ex,1648723502.353280,0.17,No Attack
DCM,Ex,1648724102.353282,0.44,No Attack
DERAS,Ex,1648724702.353284,0.2,No Attack
DTM,Ex,1648725302.353286,0.23,No Attack
DER,Ex,1648725902.353288,0.22,No Attack
DCM,Ex,1648726502.353290,0.31,No Attack
DERAS,Ex,1648727102.353292,0.22,No Attack
DTM,Ex,1648727702.353294,0.45,No Attack
DER,Ex,1648728302.353296,0.41,No Attack
DCM,Ex,1648728902.353298,0.45,No Attack
DERAS,Ex,1648729502.353300,0.24,No Attack
DTM,Ex,1648730102.353302,0.2,No Attack
DER,Ex,1648730702.353304,0.16,No Attack
DCM,Ex,1648731302.353306,0.32,No Attack
DERAS,Ex,1648731902.353308,0.33,No Attack
DTM,Ex,1648732502.353310,0.17,No Attack
DER,Ex,1648733102.353312,0.34,No Attack
DCM,Ex,1648733702.353314,0.33,No Attack
DERAS,Ex,1648734302.353316,0.4,No Attack
DTM,Ex,1648734902.353318,0.33,No Attack
DER,Ex,1648735502.353320,0.18,No Attack
DCM,Ex,1648736102.353322,0.21,No Attack
DERAS,Ex,1648736702.353324,0.38,No Attack
DTM,Ex,1648737302.353326,0.39,No Attack
DER,Ex,1648737902.353328,0.26,No Attack
DCM,Ex,1648738502.353330,0.26,No Attack
DERAS,Ex,1648739102.353332,0.39,No Attack
DTM,Ex,1648739702.353334,0.19,No Attack
DER,Ex,1648740302.353337,0.45,No Attack
DCM,Ex,1648740902.353339,0.2,No Attack
DERAS,Ex,1648741502.353341,0.39,No Attack
DTM,Ex,1648742102.353343,0.41,No Attack
DER,Ex,1648742702.353345,0.22,No Attack
DCM,Ex,1648743302.353347,0.41,No Attack
DERAS,Ex,1648743902.353349,0.19,No Attack
DTM,Ex,1648744502.353351,0.28,No Attack
DER,Ex,1648745102.353353,0.44,No Attack
DCM,Ex,1648745702.353355,0.37,No Attack
DERAS,Ex,1648746302.353357,0.4,No Attack
DTM,Ex,1648746902.353359,0.17,No Attack
DER,Ex,1648747502.353361,0.34,No Attack
DCM,Ex,1648748102.353363,0.3,No Attack
DERAS,Ex,1648748702.353365,0.38,No Attack
DTM,Ex,1648749302.353367,0.29,No Attack
DER,Ex,1648749902.353369,0.35,No Attack
DCM,Ex,1648750502.353371,0.34,No Attack
DERAS,Ex,1648751102.353373,0.3,No Attack
DTM,Ex,1648751702.353375,0.15,No Attack
DER,Ex,1648752302.353377,0.24,No Attack
DCM,Ex,1648752902.353379,0.37,No Attack
DERAS,Ex,1648753502.353381,0.45,No Attack
DTM,Ex,1648754102.353383,0.24,No Attack
DER,Ex,1648754702.353385,0.31,No Attack
DCM,Ex,1648755302.353387,0.43,No Attack
DERAS,Ex,1648755902.353389,0.35,No Attack
DTM,Ex,1648756502.353391,0.22,No Attack
DER,Ex,1648757102.353393,0.39,No Attack
DCM,Ex,1648757702.353395,0.31,No Attack
DERAS,Ex,1648758302.353397,0.22,No Attack
DTM,Ex,1648758902.353399,0.27,No Attack
DER,Ex,1648759502.353402,0.44,No Attack
DCM,Ex,1648760102.353403,0.33,No Attack
DERAS,Ex,1648760702.353405,0.34,No Attack
DTM,Ex,1648761302.353408,0.29,No Attack
DER,Ex,1648761902.353410,0.45,No Attack
