Actor,Message Eval Catagory,Current Time,Transit Time,Attack Status
DCM,Ux,1648474014.628765,0.2,No Attack
DTM,Dis,1648474614.628768,0.44,No Attack
DERAS,N,1648475214.628771,0.35,No Attack
DER,Dis,1648475814.628774,0.34,No Attack
DCM,Ux,1648476414.628778,0.15,No Attack
DER,N,1648477014.628781,0.16,No Attack
DER,Err,1648477614.628784,0.25,No Attack
DCM,Dis,1648478214.628788,0.34,No Attack
DCM,Ind,1648478814.628791,0.41,No Attack
DTM,Ux,1648479414.628795,0.33,No Attack
DCM,Ind,1648480014.628798,0.17,No Attack
DCM,Err,1648480614.628802,0.31,No Attack
DER,Dis,1648481214.628805,0.17,No Attack
DER,Ind,1648481814.628808,0.43,No Attack
DER,Err,1648482414.628812,0.24,No Attack
DER,N,1648483014.628815,0.36,No Attack
DER,Dis,1648483614.628819,0.25,No Attack
DER,N,1648484214.628822,0.32,No Attack
DCM,Ind,1648484814.628825,0.41,No Attack
DER,Ind,1648485414.628828,0.16,No Attack
DCM,Ux,1648486014.628832,0.31,No Attack
DCM,Err,1648486614.628835,0.24,No Attack
DERAS,Err,1648487214.628838,0.19,No Attack
DERAS,Err,1648487814.628842,0.19,No Attack
DCM,Dis,1648488414.628845,0.33,No Attack
DTM,Ux,1648489014.628848,0.4,No Attack
DERAS,Ux,1648489614.628851,0.4,No Attack
DERAS,Ux,1648490214.628855,0.23,No Attack
DER,Err,1648490814.628858,0.44,No Attack
DCM,Ind,1648491414.628861,0.19,No Attack
DERAS,Dis,1648492014.628864,0.35,No Attack
DCM,Ux,1648492614.628868,0.45,No Attack
DER,N,1648493214.628871,0.34,No Attack
DCM,Ind,1648493814.628874,0.28,No Attack
DER,Ind,1648494414.628878,0.19,No Attack
DERAS,N,1648495014.628881,0.3,No Attack
DER,Ind,1648495614.628884,0.37,No Attack
DCM,Err,1648496214.628887,0.21,No Attack
DER,Dis,1648496814.628890,0.35,No Attack
DCM,Ux,1648497414.628894,0.21,No Attack
DER,Dis,1648498014.628897,0.41,No Attack
DERAS,Err,1648498614.628900,0.34,No Attack
DERAS,Ux,1648499214.628903,0.27,No Attack
DER,Ux,1648499814.628907,0.23,No Attack
DTM,Ux,1648500414.628910,0.36,No Attack
DCM,Err,1648501014.628914,0.42,No Attack
DTM,Ux,1648501614.628917,0.38,No Attack
DCM,N,1648502214.628920,0.26,No Attack
DER,Dis,1648502814.628923,0.29,No Attack
DER,Ind,1648503414.628927,0.42,No Attack
DCM,Ind,1648504014.628930,0.43,No Attack
DERAS,Ux,1648504614.628933,0.43,No Attack
DER,Ind,1648505214.628936,0.27,No Attack
DERAS,Dis,1648505814.628940,0.15,No Attack
DERAS,Dis,1648506414.628943,0.45,No Attack
DERAS,Dis,1648507014.628946,0.45,No Attack
DCM,Ux,1648507614.628950,0.21,No Attack
DTM,N,1648508214.628953,0.2,No Attack
DTM,N,1648508814.628956,0.2,No Attack
DCM,Ind,1648509414.628959,0.45,No Attack
DCM,Err,1648510014.628962,0.32,No Attack
DTM,Ux,1648510614.628966,0.26,No Attack
DER,Err,1648511214.628969,0.18,No Attack
DCM,Ux,1648511814.628973,0.45,No Attack
DER,N,1648512414.628976,0.32,No Attack
DCM,N,1648513014.628980,0.44,No Attack
DER,Ux,1648513614.628983,0.42,No Attack
DCM,Dis,1648514214.628986,0.31,No Attack
DCM,Ux,1648514814.628990,0.24,No Attack
DER,Ind,1648515414.628993,0.19,No Attack
DTM,Dis,1648516014.628996,0.24,No Attack
DER,Dis,1648516614.628999,0.17,No Attack
DERAS,Ind,1648517214.629003,0.19,No Attack
DERAS,Ind,1648517814.629006,0.32,No Attack
DTM,Ux,1648518414.629009,0.26,No Attack
DERAS,Ind,1648519014.629012,0.18,No Attack
DERAS,Ux,1648519614.629016,0.34,No Attack
DTM,Ux,1648520214.629020,0.23,No Attack
DERAS,N,1648520814.629023,0.42,No Attack
DTM,Dis,1648521414.629026,0.45,No Attack
DERAS,Dis,1648522014.629029,0.28,No Attack
DERAS,Ux,1648522614.629032,0.38,No Attack
DER,N,1648523214.629036,0.37,No Attack
DTM,Dis,1648523814.629039,0.4,No Attack
DTM,Ind,1648524414.629042,0.21,No Attack
DERAS,Dis,1648525014.629045,0.21,No Attack
DTM,Err,1648525614.629049,0.22,No Attack
DTM,N,1648526214.629052,0.31,No Attack
DERAS,Ux,1648526814.629055,0.41,No Attack
DCM,Dis,1648527414.629058,0.43,No Attack
DTM,Err,1648528014.629062,0.36,No Attack
DER,N,1648528614.629065,0.29,No Attack
DCM,Ux,1648529214.629068,0.29,No Attack
DERAS,Ux,1648529814.629071,0.31,No Attack
DER,Err,1648530414.629075,0.42,No Attack
DERAS,Err,1648531014.629078,0.32,No Attack
DERAS,N,1648531614.629081,0.24,No Attack
DCM,Dis,1648532214.629085,0.16,No Attack
DCM,Ux,1648532814.629088,0.37,No Attack
DER,N,1648533414.629091,0.15,No Attack
DERAS,Ind,1648534014.629095,0.43,No Attack
DER,Ind,1648534614.629098,0.44,No Attack
DERAS,Ind,1648535214.629102,0.41,No Attack
DCM,Err,1648535814.629105,0.24,No Attack
DERAS,Dis,1648536414.629108,0.42,No Attack
DER,Ind,1648537014.629111,0.4,No Attack
DER,Dis,1648537614.629115,0.35,No Attack
DER,Dis,1648538214.629118,0.38,No Attack
DTM,Err,1648538814.629121,0.2,No Attack
DTM,Ux,1648539414.629124,0.38,No Attack
DTM,Ind,1648540014.629128,0.4,No Attack
DERAS,Err,1648540614.629131,0.31,No Attack
DERAS,Dis,1648541214.629134,0.23,No Attack
DERAS,Dis,1648541814.629138,0.15,No Attack
DCM,Ux,1648542414.629141,0.39,No Attack
DER,Ind,1648543014.629144,0.4,No Attack
DER,Ux,1648543614.629148,0.23,No Attack
DER,Err,1648544214.629151,0.22,No Attack
DCM,Ux,1648544814.629208,0.34,No Attack
DCM,Ind,1648545414.629212,0.33,No Attack
DCM,Dis,1648546014.629216,0.21,No Attack
DTM,Dis,1648546614.629219,0.45,No Attack
DER,N,1648547214.629222,0.23,No Attack
DCM,Ind,1648547814.629225,0.21,No Attack
DERAS,N,1648548414.629229,0.17,No Attack
DERAS,Err,1648549014.629232,0.22,No Attack
DER,Dis,1648549614.629236,0.41,No Attack
DCM,N,1648550214.629239,0.15,No Attack
DER,Ind,1648550814.629242,0.17,No Attack
DERAS,Dis,1648551414.629246,0.17,No Attack
DERAS,Ind,1648552014.629249,0.41,No Attack
DTM,Ux,1648552614.629252,0.25,No Attack
DER,Ux,1648553214.629256,0.23,No Attack
DCM,N,1648553814.629259,0.29,No Attack
DER,N,1648554414.629262,0.16,No Attack
DTM,Ux,1648555014.629265,0.28,No Attack
DCM,Dis,1648555614.629269,0.33,No Attack
DER,Dis,1648556214.629272,0.33,No Attack
DTM,Dis,1648556814.629275,0.33,No Attack
DTM,N,1648557414.629279,0.35,No Attack
DCM,Ind,1648558014.629282,0.41,No Attack
DCM,Ind,1648558614.629285,0.16,No Attack
DCM,Ux,1648559214.629288,0.39,No Attack
DCM,Dis,1648559814.629291,0.31,No Attack
DTM,Ux,1648560414.629295,0.29,No Attack
DTM,Ux,1648561014.629299,0.23,No Attack
DTM,Err,1648561614.629303,0.44,No Attack
DERAS,N,1648562214.629306,0.31,No Attack
DER,Err,1648562814.629309,0.39,No Attack
DTM,Err,1648563414.629312,0.43,No Attack
DTM,Err,1648564014.629316,0.26,No Attack
DCM,Ux,1648564614.629319,0.39,No Attack
DERAS,N,1648565214.629322,0.19,No Attack
DERAS,Err,1648565814.629326,0.3,No Attack
DCM,N,1648566414.629329,0.34,No Attack
DERAS,N,1648567014.629332,0.32,No Attack
DER,Dis,1648567614.629335,0.42,No Attack
DER,Dis,1648568214.629338,0.42,No Attack
DER,N,1648568814.629342,0.41,No Attack
DERAS,Dis,1648569414.629345,0.28,No Attack
DERAS,N,1648570014.629348,0.23,No Attack
DERAS,Ux,1648570614.629351,0.26,No Attack
DER,Ux,1648571214.629355,0.33,No Attack
DTM,Ind,1648571814.629358,0.26,No Attack
DTM,Dis,1648572414.629361,0.38,No Attack
DERAS,Ux,1648573014.629364,0.45,No Attack
DERAS,Ux,1648573614.629368,0.2,No Attack
DERAS,Dis,1648574214.629371,0.35,No Attack
DER,Ux,1648574814.629374,0.26,No Attack
DER,N,1648575414.629378,0.18,No Attack
DTM,Err,1648576014.629381,0.25,No Attack
DERAS,Dis,1648576614.629384,0.17,No Attack
DTM,N,1648577214.629387,0.2,No Attack
DTM,Dis,1648577814.629391,0.36,No Attack
DCM,Dis,1648578414.629394,0.29,No Attack
DCM,Dis,1648579014.629398,0.16,No Attack
DERAS,N,1648579614.629401,0.4,No Attack
DTM,Ux,1648580214.629404,0.38,No Attack
DERAS,Err,1648580814.629407,0.22,No Attack
DERAS,Err,1648581414.629411,0.29,No Attack
DERAS,Err,1648582014.629414,0.33,No Attack
DCM,Err,1648582614.629417,0.24,No Attack
DERAS,Dis,1648583214.629421,0.26,No Attack
DTM,Dis,1648583814.629424,0.44,No Attack
DTM,N,1648584414.629427,0.42,No Attack
DCM,N,1648585014.629431,0.15,No Attack
DERAS,Ind,1648585614.629434,0.45,No Attack
DER,Err,1648586214.629437,0.33,No Attack
DCM,Err,1648586814.629440,0.22,No Attack
DER,Ind,1648587414.629444,0.4,No Attack
DERAS,Err,1648588014.629447,0.22,No Attack
DER,Err,1648588614.629450,0.31,No Attack
DCM,Dis,1648589214.629453,0.29,No Attack
DCM,N,1648589814.629457,0.33,No Attack
DCM,Dis,1648590414.629460,0.26,No Attack
DER,Dis,1648591014.629464,0.41,No Attack
DCM,Err,1648591614.629467,0.42,No Attack
DER,N,1648592214.629470,0.27,No Attack
DER,N,1648592814.629473,0.35,No Attack
DERAS,N,1648593414.629476,0.42,No Attack
DERAS,Err,1648594014.629480,0.42,No Attack
DTM,N,1648594614.629483,0.24,No Attack
DTM,Dis,1648595214.629486,0.42,No Attack
DERAS,Dis,1648595814.629489,0.23,No Attack
DTM,Err,1648596414.629493,0.2,No Attack
DERAS,Dis,1648597014.629496,0.29,No Attack
DERAS,Ux,1648597614.629499,0.18,No Attack
DERAS,Dis,1648598214.629503,0.23,No Attack
DER,Err,1648598814.629506,0.35,No Attack
DCM,Ux,1648599414.629510,0.44,No Attack
DER,Ind,1648600014.629513,0.21,No Attack
DERAS,Dis,1648600614.629516,0.18,No Attack
DER,Err,1648601214.629519,0.25,No Attack
DERAS,N,1648601814.629523,0.27,No Attack
DTM,Ind,1648602414.629526,0.44,No Attack
DER,Dis,1648603014.629529,0.3,No Attack
DERAS,Dis,1648603614.629533,0.16,No Attack
DTM,Ind,1648604214.629536,0.24,No Attack
DCM,Ux,1648604814.629539,0.43,No Attack
DTM,Ux,1648605414.629542,0.43,No Attack
DERAS,Ux,1648606014.629545,0.41,No Attack
DTM,Ux,1648606614.629549,0.27,No Attack
DCM,Err,1648607214.629552,0.41,No Attack
DTM,Ind,1648607814.629555,0.37,No Attack
DER,Ind,1648608414.629558,0.3,No Attack
DTM,Ux,1648609014.629561,0.23,No Attack
DTM,N,1648609614.629565,0.32,No Attack
DER,Dis,1648610214.629568,0.42,No Attack
DERAS,Err,1648610814.629571,0.17,No Attack
DCM,Dis,1648611414.629575,0.23,No Attack
DCM,N,1648612014.629578,0.15,No Attack
DERAS,Err,1648612614.629581,0.34,No Attack
DER,Ux,1648613214.629585,0.28,No Attack
DER,Err,1648613814.629588,0.2,No Attack
DERAS,Dis,1648614414.629591,0.22,No Attack
DCM,Dis,1648615014.629595,0.28,No Attack
DER,Ux,1648615614.629598,0.42,No Attack
DTM,Dis,1648616214.629601,0.22,No Attack
DTM,N,1648616814.629605,0.24,No Attack
DER,Ind,1648617414.629608,0.19,No Attack
DTM,Dis,1648618014.629611,0.41,No Attack
DERAS,Ux,1648618614.629615,0.4,No Attack
DTM,Dis,1648619214.629618,0.42,No Attack
DERAS,Ux,1648619814.629621,0.28,No Attack
DTM,Ux,1648620414.629624,0.24,No Attack
DCM,Dis,1648621014.629628,0.26,No Attack
DCM,N,1648621614.629631,0.34,No Attack
DER,N,1648622214.629634,0.36,No Attack
DCM,N,1648622814.629638,0.2,No Attack
DER,Ind,1648623414.629641,0.37,No Attack
DERAS,Err,1648624014.629644,0.3,No Attack
DCM,Ux,1648624614.629648,0.21,No Attack
DERAS,Ind,1648625214.629651,0.35,No Attack
DER,Err,1648625814.629654,0.44,No Attack
DTM,Ux,1648626414.629657,0.23,No Attack
DER,N,1648627014.629661,0.38,No Attack
DCM,Dis,1648627614.629664,0.42,No Attack
DER,N,1648628214.629667,0.37,No Attack
DCM,Ux,1648628814.629670,0.24,No Attack
DERAS,Err,1648629414.629674,0.2,No Attack
DER,Ux,1648630014.629677,0.31,No Attack
DER,Err,1648630614.629680,0.25,No Attack
DTM,Ux,1648631214.629684,0.26,No Attack
DTM,Ind,1648631814.629687,0.23,No Attack
DTM,N,1648632414.629690,0.34,No Attack
DCM,N,1648633014.629694,0.44,No Attack
DER,N,1648633614.629697,0.23,No Attack
DTM,Ux,1648634214.629700,0.15,No Attack
DERAS,N,1648634814.629704,0.19,No Attack
DCM,Dis,1648635414.629707,0.45,No Attack
DER,Ux,1648636014.629710,0.31,No Attack
DTM,Ind,1648636614.629713,0.27,No Attack
DERAS,Dis,1648637214.629717,0.24,No Attack
DERAS,Err,1648637814.629720,0.37,No Attack
DCM,Dis,1648638414.629723,0.2,No Attack
DER,Ind,1648639014.629727,0.26,No Attack
DERAS,N,1648639614.629730,0.18,No Attack
DTM,Ind,1648640214.629733,0.29,No Attack
DER,N,1648640814.629737,0.36,No Attack
DCM,Err,1648641414.629740,0.27,No Attack
DTM,Ind,1648642014.629743,0.35,No Attack
DTM,Ux,1648642614.629747,0.44,No Attack
DTM,Err,1648643214.629750,0.15,No Attack
DER,N,1648643814.629753,0.17,No Attack
DCM,N,1648644414.629757,0.24,No Attack
DER,Ux,1648645014.629760,0.22,No Attack
DERAS,N,1648645614.629764,0.22,No Attack
DERAS,Ind,1648646214.629767,0.28,No Attack
DTM,N,1648646814.629770,0.22,No Attack
DTM,Ind,1648647414.629773,0.17,No Attack
DTM,N,1648648014.629777,0.29,No Attack
DER,Ind,1648648614.629780,0.42,No Attack
DERAS,Err,1648649214.629783,0.3,No Attack
DER,N,1648649814.629787,0.37,No Attack
DER,Err,1648650414.629790,0.16,No Attack
DTM,N,1648651014.629793,0.2,No Attack
DTM,N,1648651614.629797,0.15,No Attack
DCM,Err,1648652214.629800,0.16,No Attack
DERAS,N,1648652814.629803,0.24,No Attack
DTM,Err,1648653414.629807,0.19,No Attack
DER,Ind,1648654014.629810,0.15,No Attack
DCM,Err,1648654614.629813,0.41,No Attack
DERAS,N,1648655214.629817,0.34,No Attack
DCM,Ux,1648655814.629820,0.28,No Attack
DTM,Ux,1648656414.629823,0.33,No Attack
DERAS,N,1648657014.629827,0.41,No Attack
DERAS,Dis,1648657614.629830,0.41,No Attack
DER,Dis,1648658214.629833,0.26,No Attack
DTM,Err,1648658814.629836,0.26,No Attack
DERAS,Dis,1648659414.629840,0.24,No Attack
DTM,Err,1648660014.629843,0.31,No Attack
DER,Err,1648660614.629846,0.2,No Attack
DER,Err,1648661214.629850,0.26,No Attack
DERAS,Ux,1648661814.629853,0.36,No Attack
DERAS,Ux,1648662414.629878,0.21,No Attack
DERAS,N,1648663014.629882,0.43,No Attack
DTM,N,1648663614.629886,0.25,No Attack
DTM,Ux,1648664214.629889,0.28,No Attack
DCM,Ind,1648664814.629893,0.19,No Attack
DERAS,Ux,1648665414.629896,0.3,No Attack
DERAS,Ux,1648666014.629899,0.34,No Attack
DERAS,Dis,1648666614.629903,0.34,No Attack
DER,Ux,1648667214.629906,0.41,No Attack
DER,Err,1648667814.629909,0.26,No Attack
DER,Ux,1648668414.629913,0.2,No Attack
DERAS,Dis,1648669014.629916,0.4,No Attack
DTM,Ind,1648669614.629920,0.22,No Attack
DCM,Err,1648670214.629923,0.15,No Attack
DER,N,1648670814.629926,0.45,No Attack
DTM,Dis,1648671414.629929,0.43,No Attack
DERAS,N,1648672014.629933,0.17,No Attack
DCM,Dis,1648672614.629936,0.45,No Attack
DER,Err,1648673214.629939,0.25,No Attack
DTM,N,1648673814.629942,0.23,No Attack
DTM,Dis,1648674414.629946,0.15,No Attack
DER,N,1648675014.629949,0.26,No Attack
DCM,N,1648675614.629952,0.16,No Attack
DER,Dis,1648676214.629956,0.28,No Attack
DERAS,Ux,1648676814.629959,0.35,No Attack
DERAS,N,1648677414.629962,0.23,No Attack
DER,Ux,1648678014.629965,0.25,No Attack
DERAS,Ind,1648678614.629969,0.17,No Attack
DERAS,N,1648679214.629972,0.19,No Attack
DTM,Err,1648679814.629975,0.27,No Attack
DCM,Ind,1648680414.629979,0.42,No Attack
DERAS,Err,1648681014.629982,0.28,No Attack
DTM,Ux,1648681614.629985,0.19,No Attack
DER,Ux,1648682214.629989,0.43,No Attack
DTM,N,1648682814.629992,0.41,No Attack
DER,N,1648683414.629995,0.21,No Attack
DER,Ind,1648684014.629999,0.41,No Attack
DCM,Ind,1648684614.630002,0.31,No Attack
DCM,N,1648685214.630005,0.26,No Attack
DCM,Ind,1648685814.630009,0.45,No Attack
DER,Err,1648686414.630012,0.35,No Attack
DTM,Err,1648687014.630016,0.31,No Attack
DTM,Ux,1648687614.630019,0.27,No Attack
DER,Dis,1648688214.630022,0.16,No Attack
DCM,Ind,1648688814.630025,0.36,No Attack
DER,Ux,1648689414.630029,0.24,No Attack
DERAS,Ux,1648690014.630032,0.31,No Attack
DTM,N,1648690614.630035,0.24,No Attack
DER,Dis,1648691214.630039,0.18,No Attack
DERAS,Ux,1648691814.630042,0.3,No Attack
DERAS,Ind,1648692414.630045,0.39,No Attack
DCM,Ind,1648693014.630049,0.37,No Attack
DERAS,Err,1648693614.630052,0.18,No Attack
DERAS,Ux,1648694214.630055,0.28,No Attack
DERAS,Ind,1648694814.630059,0.31,No Attack
DERAS,Ind,1648695414.630062,0.31,No Attack
DERAS,Err,1648696014.630065,0.45,No Attack
DTM,Dis,1648696614.630068,0.43,No Attack
DCM,N,1648697214.630072,0.25,No Attack
DERAS,N,1648697814.630075,0.26,No Attack
DTM,Ux,1648698414.630078,0.32,No Attack
DTM,Ind,1648699014.630082,0.21,No Attack
DERAS,Ind,1648699614.630085,0.43,No Attack
DER,Ind,1648700214.630088,0.15,No Attack
DTM,Dis,1648700814.630091,0.24,No Attack
DCM,N,1648701414.630095,0.4,No Attack
DERAS,Ind,1648702014.630098,0.38,No Attack
DERAS,Ind,1648702614.630101,0.26,No Attack
DCM,Ind,1648703214.630104,0.31,No Attack
DCM,Ux,1648703814.630108,0.29,No Attack
DER,Err,1648704414.630111,0.15,No Attack
DTM,Err,1648705014.630114,0.4,No Attack
DCM,N,1648705614.630118,0.26,No Attack
DCM,N,1648706214.630121,0.33,No Attack
DERAS,Err,1648706814.630124,0.4,No Attack
DTM,Ux,1648707414.630128,0.19,No Attack
DERAS,Err,1648708014.630131,0.25,No Attack
DERAS,Ux,1648708614.630135,0.21,No Attack
DTM,Ux,1648709214.630138,0.32,No Attack
DER,N,1648709814.630142,0.44,No Attack
DCM,N,1648710414.630145,0.31,No Attack
DTM,Dis,1648711014.630148,0.39,No Attack
DER,N,1648711614.630151,0.22,No Attack
DER,Dis,1648712214.630154,0.2,No Attack
DTM,Ind,1648712814.630158,0.17,No Attack
DCM,Dis,1648713414.630161,0.31,No Attack
DCM,N,1648714014.630164,0.25,No Attack
DTM,Ux,1648714614.630168,0.21,No Attack
DCM,N,1648715214.630171,0.29,No Attack
DTM,Err,1648715814.630174,0.43,No Attack
DERAS,Dis,1648716414.630177,0.24,No Attack
DCM,Ux,1648717014.630181,0.27,No Attack
DER,Ux,1648717614.630184,0.3,No Attack
DER,Err,1648718214.630187,0.38,No Attack
DTM,Ind,1648718814.630190,0.22,No Attack
DTM,Dis,1648719414.630194,0.36,No Attack
DCM,Ux,1648720014.630197,0.4,No Attack
DTM,Ind,1648720614.630200,0.23,No Attack
DCM,Ux,1648721214.630203,0.43,No Attack
DCM,Ux,1648721814.630207,0.37,No Attack
DTM,Ind,1648722414.630210,0.23,No Attack
DCM,N,1648723014.630214,0.27,No Attack
DER,N,1648723614.630217,0.45,No Attack
DER,Ind,1648724214.630220,0.2,No Attack
DCM,Err,1648724814.630224,0.26,No Attack
DERAS,Dis,1648725414.630227,0.42,No Attack
DER,Err,1648726014.630231,0.3,No Attack
DCM,Ux,1648726614.630234,0.36,No Attack
DER,N,1648727214.630237,0.23,No Attack
DERAS,Ind,1648727814.630241,0.31,No Attack
DTM,Err,1648728414.630244,0.29,No Attack
DCM,Ind,1648729014.630247,0.39,No Attack
DCM,Dis,1648729614.630251,0.38,No Attack
DER,Ux,1648730214.630254,0.41,No Attack
DTM,Err,1648730814.630257,0.27,No Attack
DTM,Dis,1648731414.630260,0.3,No Attack
DERAS,Ind,1648732014.630264,0.28,No Attack
DTM,Ux,1648732614.630267,0.34,No Attack
DTM,Ux,1648733214.630270,0.21,No Attack
DTM,Dis,1648733814.630274,0.41,No Attack
DTM,Ux,1648734414.630277,0.37,No Attack
DCM,Dis,1648735014.630280,0.32,No Attack
DCM,Dis,1648735614.630284,0.32,No Attack
DER,N,1648736214.630287,0.42,No Attack
DERAS,N,1648736814.630291,0.18,No Attack
DER,Err,1648737414.630294,0.27,No Attack
DTM,N,1648738014.630297,0.3,No Attack
DTM,Dis,1648738614.630301,0.3,No Attack
DERAS,Err,1648739214.630305,0.39,No Attack
DER,N,1648739814.630308,0.42,No Attack
DER,Ind,1648740414.630311,0.36,No Attack
DTM,Ind,1648741014.630315,0.25,No Attack
DCM,Dis,1648741614.630318,0.43,No Attack
DCM,Ux,1648742214.630321,0.37,No Attack
DTM,Err,1648742814.630325,0.16,No Attack
DCM,Ind,1648743414.630328,0.43,No Attack
DCM,Ind,1648744014.630331,0.17,No Attack
DCM,Ux,1648744614.630334,0.19,No Attack
DCM,Ux,1648745214.630338,0.27,No Attack
DER,Err,1648745814.630341,0.45,No Attack
DER,Ind,1648746414.630345,0.36,No Attack
DER,N,1648747014.630348,0.35,No Attack
DCM,Err,1648747614.630351,0.34,No Attack
DTM,Ind,1648748214.630354,0.27,No Attack
DTM,Dis,1648748814.630357,0.44,No Attack
DER,Ux,1648749414.630360,0.23,No Attack
DCM,Ind,1648750014.630363,0.18,No Attack
DER,N,1648750614.630366,0.43,No Attack
DTM,Err,1648751214.630369,0.3,No Attack
DCM,Err,1648751814.630372,0.27,No Attack
DTM,Ind,1648752414.630375,0.32,No Attack
DCM,Ind,1648753014.630378,0.26,No Attack
DCM,Dis,1648753614.630381,0.36,No Attack
DTM,Ind,1648754214.630384,0.29,No Attack
DCM,Dis,1648754814.630387,0.28,No Attack
DTM,Dis,1648755414.630390,0.17,No Attack
DER,Dis,1648756014.630393,0.36,No Attack
DER,Err,1648756614.630396,0.16,No Attack
DERAS,N,1648757214.630399,0.17,No Attack
DER,Err,1648757814.630402,0.22,No Attack
DER,Dis,1648758414.630405,0.35,No Attack
DCM,Ind,1648759014.630407,0.25,No Attack
DCM,Ux,1648759614.630410,0.35,No Attack
DERAS,Dis,1648760214.630413,0.37,No Attack
DTM,Ux,1648760814.630416,0.24,No Attack
DCM,Ux,1648761414.630419,0.38,No Attack
DER,Err,1648762014.630422,0.22,No Attack
DCM,Ind,1648762614.630425,0.23,No Attack
DER,Err,1648763214.630428,0.2,No Attack
DTM,Ux,1648763814.630431,0.36,No Attack
DCM,Dis,1648764414.630434,0.32,No Attack
DCM,Dis,1648765014.630437,0.34,No Attack
DERAS,Err,1648765614.630440,0.18,No Attack
DTM,Ind,1648766214.630443,0.15,No Attack
DER,Ux,1648766814.630446,0.4,No Attack
DERAS,Ux,1648767414.630449,0.35,No Attack
DTM,Err,1648768014.630452,0.28,No Attack
DCM,Err,1648768614.630455,0.37,No Attack
DTM,N,1648769214.630458,0.19,No Attack
DCM,Err,1648769814.630461,0.33,No Attack
