Actor,Message Eval Catagory,Current Time,Transit Time,Attack Status
DCM,Ex,1647121799.198642,0.27,No Attack
DERAS,Ex,1647122699.198644,0.23,No Attack
DTM,Ex,1647123599.198646,0.3,No Attack
DER,Ex,1647124499.198648,0.34,No Attack
DCM,Ex,1647125399.198650,0.17,No Attack
DERAS,Ex,1647126299.198653,0.24,No Attack
DTM,Ex,1647127199.198655,0.28,No Attack
DER,Ex,1647128099.198657,0.24,No Attack
DCM,Ex,1647128999.198659,0.43,No Attack
DERAS,Ex,1647129899.198661,0.42,No Attack
DTM,Ex,1647130799.198663,0.28,No Attack
DER,Ex,1647131699.198665,0.26,No Attack
DCM,Ex,1647132599.198667,0.35,No Attack
DERAS,Ex,1647133499.198670,0.44,No Attack
DTM,Ex,1647134399.198672,0.24,No Attack
DER,Ex,1647135299.198674,0.18,No Attack
DCM,Ex,1647136199.198676,0.29,No Attack
DERAS,Ex,1647137099.198678,0.24,No Attack
DTM,Ex,1647137999.198680,0.23,No Attack
DER,Ex,1647138899.198682,0.36,No Attack
DCM,Ex,1647139799.198685,0.29,No Attack
DERAS,Ex,1647140699.198687,0.29,No Attack
DTM,Ex,1647141599.198689,0.41,No Attack
DER,Ex,1647142499.198691,0.43,No Attack
DCM,Ex,1647143399.198693,0.37,No Attack
DERAS,Ex,1647144299.198695,0.4,No Attack
DTM,Ex,1647145199.198697,0.17,No Attack
DER,Ex,1647146099.198699,0.33,No Attack
DCM,Ex,1647146999.198701,0.41,No Attack
DERAS,Ex,1647147899.198703,0.43,No Attack
DTM,Ex,1647148799.198706,0.39,No Attack
DER,Ex,1647149699.198708,0.19,No Attack
DCM,Ex,1647150599.198710,0.18,No Attack
DERAS,Ex,1647151499.198712,0.27,No Attack
DTM,Ex,1647152399.198715,0.33,No Attack
DER,Ex,1647153299.198717,0.17,No Attack
DCM,Ex,1647154199.198719,0.43,No Attack
DERAS,Ex,1647155099.198721,0.25,No Attack
DTM,Ex,1647155999.198723,0.15,No Attack
DER,Ex,1647156899.198725,0.4,No Attack
DCM,Ex,1647157799.198727,0.38,No Attack
DERAS,Ex,1647158699.198729,0.37,No Attack
DTM,Ex,1647159599.198732,0.15,No Attack
DER,Ex,1647160499.198734,0.4,No Attack
DCM,Ex,1647161399.198736,0.32,No Attack
DERAS,Ex,1647162299.198738,0.45,No Attack
DTM,Ex,1647163199.198740,0.36,No Attack
DER,Ex,1647164099.198742,0.25,No Attack
DCM,Ex,1647164999.198744,0.22,No Attack
DERAS,Ex,1647165899.198747,0.18,No Attack
DTM,Ex,1647166799.198749,0.18,No Attack
DER,Ex,1647167699.198751,0.22,No Attack
DCM,Ex,1647168599.198753,0.22,No Attack
DERAS,Ex,1647169499.198755,0.17,No Attack
DTM,Ex,1647170399.198757,0.16,No Attack
DER,Ex,1647171299.198759,0.39,No Attack
DCM,Ex,1647172199.198761,0.37,No Attack
DERAS,Ex,1647173099.198764,0.15,No Attack
DTM,Ex,1647173999.198767,0.23,No Attack
DER,Ex,1647174899.198769,0.34,No Attack
DCM,Ex,1647175799.198771,0.4,No Attack
DERAS,Ex,1647176699.198774,0.3,No Attack
DTM,Ex,1647177599.198776,0.24,No Attack
DER,Ex,1647178499.198778,0.33,No Attack
DCM,Ex,1647179399.198780,0.38,No Attack
DERAS,Ex,1647180299.198782,0.23,No Attack
DTM,Ex,1647181199.198784,0.27,No Attack
DER,Ex,1647182099.198786,0.17,No Attack
DCM,Ex,1647182999.198788,0.3,No Attack
DERAS,Ex,1647183899.198790,0.37,No Attack
DTM,Ex,1647184799.198793,0.43,No Attack
DER,Ex,1647185699.198795,0.3,No Attack
DCM,Ex,1647186599.198797,0.19,No Attack
DERAS,Ex,1647187499.198799,0.43,No Attack
DTM,Ex,1647188399.198801,0.42,No Attack
DER,Ex,1647189299.198803,0.39,No Attack
DCM,Ex,1647190199.198806,0.32,No Attack
DERAS,Ex,1647191099.198808,0.44,No Attack
DTM,Ex,1647191999.198810,0.28,No Attack
DER,Ex,1647192899.198812,0.27,No Attack
DCM,Ex,1647193799.198814,0.44,No Attack
DERAS,Ex,1647194699.198816,0.17,No Attack
DTM,Ex,1647195599.198818,0.17,No Attack
DER,Ex,1647196499.198821,0.38,No Attack
